NumeroDexpedient,CodiDistricte,NomDistricte,NkBarri,NomBarri,CodiCarrer,NomCarrer,NumPostalCaption,DescripcioDiaSetmana,DiaDeSetmana,DescripcioTipusDia,NkAny,MesDeAny,NomMes,DiaDeMes,HoraDeDia,DescripcioTorn,DescripcioCausaVianant,NumeroDeMorts,NumeroDeLesionatsLleus,NumeroDeLesionatsGreus,NumeroDeVictimes,NumeroDeVehiclesImplicats,CoordenadaUtmy,CoordenadaUtmx,DataNumeric,Data,CoordUTM,Lat,Lon,LatLonStr,LatLon,Pluja,DescripciTipusDia,MonumentProper,DistMonumentProper,creuaments,DescripciTipusAccident,DescripcioCausaMediata
2011S000232,-1,Desconegut,-1--1--1,Desconegut,-1,Desconegut,Desconegut,Dijous,4,Laboral,2011,1,Gener,13,15,Tarda,Desconegut,0,1,0,1,2,-1,-1,20110113,13/01/2011,-1/-1,-1.0,-1.0,"-1.0, -1.0","(-1.0, -1.0)",False,Laboral,,2000.0,,Col.lisió lateral,No hi ha causa mediata
2011S000692,-1,Desconegut,-1--1--1,Desconegut,-1,Desconegut,Desconegut,Dimecres,3,Laboral,2011,2,Febrer,2,11,Matí,Desobeir el senyal del semàfor,0,1,0,1,1,-1,-1,20110202,02/02/2011,-1/-1,-1.0,-1.0,"-1.0, -1.0","(-1.0, -1.0)",False,Laboral,,2000.0,,Atropellament,No hi ha causa mediata
2011S007125,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,209900,Meridiana,0189 0189,Divendres,5,Laboral,2011,10,Octubre,21,16,Tarda,Desconegut,0,1,0,1,2,"4585070,71","432021,86",20111021,21/10/2011,"432021,86/4585070,71",41.4143140255,2.18660206856,"41.4143140255, 2.18660206856","(41.4143140255, 2.18660206856)",False,Laboral,,2000.0,"[(41.4139399, 2.18682)]",Abast,Excés de velocitat o inadequada
2011S007688,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,209900,Meridiana,0201 0201,Dilluns,1,Laboral,2011,11,Novembre,14,19,Tarda,Desconegut,0,1,0,1,2,"4585164,43","432022,53",20111114,14/11/2011,"432022,53/4585164,43",41.4151581881,2.18659955377,"41.4151581881, 2.18659955377","(41.4151581881, 2.18659955377)",True,Laboral,,2000.0,"[(41.4152, 2.18699)]",Abast,No hi ha causa mediata
2011S000334,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,161407,Indústria,0275 0277,Dimarts,2,Laboral,2011,1,Gener,18,12,Matí,Desconegut,0,1,0,1,2,"4585097,87","431520,25",20110118,18/01/2011,"431520,25/4585097,87",41.4145160603,2.18059752549,"41.4145160603, 2.18059752549","(41.4145160603, 2.18059752549)",False,Laboral,,2000.0,"[(41.41456, 2.18086)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S007926,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,194406,Maragall,0044 0046,Dijous,4,Laboral,2011,11,Novembre,24,9,Matí,Desconegut,0,1,0,1,2,"4585201,16","431537,33",20111124,24/11/2011,"431537,33/4585201,16",41.415447814,2.18079018891,"41.415447814, 2.18079018891","(41.415447814, 2.18079018891)",False,Laboral,,2000.0,"[(41.41536, 2.18065)]",Bolcada (més de dues rodes),No hi ha causa mediata
2011S001385,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,90502,Còrsega,0697 0699,Dilluns,1,Laboral,2011,2,Febrer,28,9,Matí,Desconegut,0,1,0,1,2,"4584871,61","431493,55",20110228,28/02/2011,"431493,55/4584871,61",41.4124759363,2.18030369506,"41.4124759363, 2.18030369506","(41.4124759363, 2.18030369506)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2011S002330,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,268003,Provença,0575 0575,Dilluns,1,Laboral,2011,4,Abril,4,21,Tarda,Desconegut,0,2,0,2,2,"4584593,09","431616,77",20110404,04/04/2011,"431616,77/4584593,09",41.4099778914,2.18180938548,"41.4099778914, 2.18180938548","(41.4099778914, 2.18180938548)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2011S000043,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,700018,Heroïnes de Girona,9999 9999,Dilluns,1,Laboral,2011,1,Gener,3,20,Tarda,Altres,0,1,0,1,1,"4584593,54","431423,24",20110103,03/01/2011,"431423,24/4584593,54",41.4099654559,2.17949401703,"41.4099654559, 2.17949401703","(41.4099654559, 2.17949401703)",False,Laboral,,2000.0,"[(41.40963, 2.1791299)]",Caiguda (dues rodes),No hi ha causa mediata
2011S004869,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,191204,Mallorca,0548 0548,Divendres,5,Laboral,2011,7,Juliol,15,19,Tarda,Desconegut,0,1,0,1,2,"4584468,38","431696,44",20110715,15/07/2011,"431696,44/4584468,38",41.4088614428,2.18277660348,"41.4088614428, 2.18277660348","(41.4088614428, 2.18277660348)",False,Laboral,,2000.0,"[(41.40864, 2.18229)]",Caiguda (dues rodes),No hi ha causa mediata
2011S004602,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,191204,Mallorca,0556 0556,Dimecres,3,Laboral,2011,7,Juliol,6,8,Matí,Desconegut,0,1,0,1,2,"4584509,37","431738,90",20110706,06/07/2011,"431738,90/4584509,37",41.4092342335,2.18327994627,"41.4092342335, 2.18327994627","(41.4092342335, 2.18327994627)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2011S004641,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,161101,Independència,0321 0321,Dijous,4,Laboral,2011,7,Juliol,7,16,Tarda,Desconegut,0,1,0,1,2,"4584508,07","431573,78",20110707,07/07/2011,"431573,78/4584508,07",41.4092084852,2.18130468366,"41.4092084852, 2.18130468366","(41.4092084852, 2.18130468366)",False,Laboral,,2000.0,"[(41.40945, 2.1812299)]",Caiguda interior vehicle,No hi ha causa mediata
2011S006967,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,286300,Rogent,0001 0001,Dissabte,6,Laboral,2011,10,Octubre,15,20,Tarda,Desconegut,0,1,0,1,2,"4584433,32","432003,67",20111015,15/10/2011,"432003,67/4584433,32",41.4085717167,2.18645606476,"41.4085717167, 2.18645606476","(41.4085717167, 2.18645606476)",False,Festiu,,2000.0,"[(41.40853, 2.18673)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S001877,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,134801,Freser,0134 0134,Dissabte,6,Laboral,2011,3,Març,19,21,Tarda,Desconegut,0,2,0,2,2,"4584960,32","431583,65",20110319,19/03/2011,"431583,65/4584960,32",41.413282593,2.18137162644,"41.413282593, 2.18137162644","(41.413282593, 2.18137162644)",False,Festiu,,2000.0,"[(41.41299, 2.18105), (41.4133799, 2.18124)]",Col.lisió lateral,No hi ha causa mediata
2011S002073,10,Sant Martí,102-10-72,Sant Martí de Provençals,322608,Selva de Mar,0231 0231,Dissabte,6,Laboral,2011,3,Març,26,0,Nit,Desconegut,0,1,0,1,2,"4585340,39","433002,19",20110326,26/03/2011,"433002,19/4585340,39",41.4168252787,2.19830131001,"41.4168252787, 2.19830131001","(41.4168252787, 2.19830131001)",False,Festiu,,2000.0,"[(41.41704, 2.19819)]",Col.lisió lateral,No hi ha causa mediata
2011S005188,10,Sant Martí,102-10-72,Sant Martí de Provençals,153205,Guipúscoa,0041 0041,Divendres,5,Laboral,2011,7,Juliol,29,18,Tarda,Desconegut,0,1,0,1,2,"4585178,69","432758,53",20110729,29/07/2011,"432758,53/4585178,69",41.4153485439,2.19540391319,"41.4153485439, 2.19540391319","(41.4153485439, 2.19540391319)",False,Laboral,,2000.0,"[(41.4153, 2.19588)]",Abast,No hi ha causa mediata
2011S004647,10,Sant Martí,102-10-72,Sant Martí de Provençals,208205,Menorca,0006 0006,Dijous,4,Laboral,2011,7,Juliol,7,17,Tarda,Desconegut,0,1,0,1,1,"4585382,46","432633,10",20110707,07/07/2011,"432633,10/4585382,46",41.4171733327,2.19388049574,"41.4171733327, 2.19388049574","(41.4171733327, 2.19388049574)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2011S002125,10,Sant Martí,102-10-72,Sant Martí de Provençals,322608,Selva de Mar,0255 0255,Dilluns,1,Laboral,2011,3,Març,28,22,Nit,Desconegut,0,2,0,2,2,"4585474,52","432867,27",20110328,28/03/2011,"432867,27/4585474,52",41.4180220867,2.19667211702,"41.4180220867, 2.19667211702","(41.4180220867, 2.19667211702)",False,Laboral,,2000.0,"[(41.4179699, 2.19699)]",Col.lisió lateral,No hi ha causa mediata
2011S008231,10,Sant Martí,102-10-72,Sant Martí de Provençals,15201,Andrade,0132 0132,Dimarts,2,Laboral,2011,12,Desembre,6,20,Tarda,Desconegut,0,1,0,1,2,"4585159,49","433166,94",20111206,06/12/2011,"433166,94/4585159,49",41.4152096845,2.20029251745,"41.4152096845, 2.20029251745","(41.4152096845, 2.20029251745)",False,Festiu,,2000.0,"[(41.41537, 2.20032)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S000763,10,Sant Martí,101-10-65,el Clot,81603,Clot,0035 0035,Divendres,5,Laboral,2011,2,Febrer,4,17,Tarda,Desconegut,0,0,0,0,1,"4584281,77","432115,16",20110204,04/02/2011,"432115,16/4584281,77",41.407216176,2.18780686133,"41.407216176, 2.18780686133","(41.407216176, 2.18780686133)",False,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2011S004089,10,Sant Martí,102-10-72,Sant Martí de Provençals,169409,Corts Catalanes,1025 1027,Dimecres,3,Laboral,2011,6,Juny,15,15,Tarda,Desconegut,0,1,0,1,2,"4585025,16","433153,64",20110615,15/06/2011,"433153,64/4585025,16",41.4139987071,2.2001482308,"41.4139987071, 2.2001482308","(41.4139987071, 2.2001482308)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2011S007033,10,Sant Martí,101-10-65,el Clot,209900,Meridiana,0103 0103,Dimarts,2,Laboral,2011,10,Octubre,18,22,Nit,Altres,0,1,0,1,1,"4584319,18","432011,39",20111018,18/10/2011,"432011,39/4584319,18",41.4075443462,2.18656124525,"41.4075443462, 2.18656124525","(41.4075443462, 2.18656124525)",False,Laboral,,2000.0,[],Caiguda (dues rodes),Excés de velocitat o inadequada
2011S003837,10,Sant Martí,101-10-65,el Clot,18505,Aragó,0643 0645,Diumenge,7,Laboral,2011,6,Juny,5,7,Matí,Desconegut,0,1,0,1,4,"4584746,84","432317,11",20110605,05/06/2011,"432317,11/4584746,84",41.4114219491,2.19017079819,"41.4114219491, 2.19017079819","(41.4114219491, 2.19017079819)",True,Festiu,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2011S003524,10,Sant Martí,101-10-65,el Clot,42306,Bilbao,0241 0241,Dimarts,2,Laboral,2011,5,Maig,24,22,Nit,Desconegut,0,2,0,2,2,"4584767,38","432433,25",20110524,24/05/2011,"432433,25/4584767,38",41.4116167185,2.19155799274,"41.4116167185, 2.19155799274","(41.4116167185, 2.19155799274)",False,Laboral,,2000.0,"[(41.41173, 2.19162)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S007655,10,Sant Martí,101-10-64,el Camp de l'Arpa del Clot,191204,Mallorca,0599 0599,Diumenge,7,Laboral,2011,11,Novembre,13,13,Matí,Desconegut,0,1,0,1,2,"4584768,61","431970,74",20111113,13/11/2011,"431970,74/4584768,61",41.4115887817,2.18602441587,"41.4115887817, 2.18602441587","(41.4115887817, 2.18602441587)",True,Festiu,,2000.0,"[(41.41146, 2.18606)]",Col.lisió lateral,No hi ha causa mediata
2011S005863,10,Sant Martí,102-10-73,la Verneda i la Pau,266405,Prim,0192 0194,Dimarts,2,Laboral,2011,9,Setembre,6,6,Matí,Desconegut,0,2,0,2,2,"4585931,79","433603,70",20110906,06/09/2011,"433603,70/4585931,79",41.4222017742,2.20543341467,"41.4222017742, 2.20543341467","(41.4222017742, 2.20543341467)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2011S003456,10,Sant Martí,102-10-73,la Verneda i la Pau,266405,Prim,0159 0159,Dissabte,6,Laboral,2011,5,Maig,21,23,Nit,Desobeir el senyal del semàfor,0,1,0,1,1,"4585888,56","433559,58",20110521,21/05/2011,"433559,58/4585888,56",41.4218087669,2.2049102275,"41.4218087669, 2.2049102275","(41.4218087669, 2.2049102275)",False,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2011S003627,10,Sant Martí,102-10-73,la Verneda i la Pau,318906,Santander,0058 0058,Dissabte,6,Laboral,2011,5,Maig,28,0,Nit,Desconegut,0,0,0,0,2,"4586683,16","433467,85",20110528,28/05/2011,"433467,85/4586683,16",41.4289578998,2.203725165,"41.4289578998, 2.203725165","(41.4289578998, 2.203725165)",False,Festiu,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2011S006619,10,Sant Martí,102-10-72,Sant Martí de Provençals,153205,Guipúscoa,0102I0102I,Dilluns,1,Laboral,2011,10,Octubre,3,11,Matí,Creuar per fora pas de vianants,1,0,0,1,1,"4585592,84","433241,97",20111003,03/10/2011,"433241,97/4585592,84",41.4191189774,2.20114239742,"41.4191189774, 2.20114239742","(41.4191189774, 2.20114239742)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2011S003817,10,Sant Martí,103-10-70,el Besòs i el Maresme,144601,Diagonal,0008 0008,Dissabte,6,Laboral,2011,6,Juny,4,15,Tarda,Desobeir el senyal del semàfor,0,3,0,3,1,"4584712,22","434612,05",20110604,04/06/2011,"434612,05/4584712,22",41.4113001194,2.21763111533,"41.4113001194, 2.21763111533","(41.4113001194, 2.21763111533)",True,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2011S005729,10,Sant Martí,103-10-71,Provençals del Poblenou,143609,Josep Pla,0107 0107,Dimarts,2,Laboral,2011,8,Agost,30,23,Nit,Desconegut,0,1,0,1,1,"4584912,67","433973,86",20110830,30/08/2011,"433973,86/4584912,67",41.4130533456,2.20997396991,"41.4130533456, 2.20997396991","(41.4130533456, 2.20997396991)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2011S006637,10,Sant Martí,104-10-68,el Poblenou,700755,Poblenou,9999 9999,Dimarts,2,Laboral,2011,10,Octubre,4,4,Nit,Desconegut,0,1,0,1,1,"4582903,53","433491,70",20111004,04/10/2011,"433491,70/4582903,53",41.3949177983,2.20442604779,"41.3949177983, 2.20442604779","(41.3949177983, 2.20442604779)",False,Laboral,,2000.0,[],Xoc contra element estàtic,Excés de velocitat o inadequada
2011S008535,10,Sant Martí,104-10-68,el Poblenou,700662,Salvador Espriu,0097 0097,Dilluns,1,Laboral,2011,12,Desembre,19,14,Tarda,Desconegut,0,1,0,1,2,"4582749,28","433386,70",20111219,19/12/2011,"433386,70/4582749,28",41.3935198169,2.20318711861,"41.3935198169, 2.20318711861","(41.3935198169, 2.20318711861)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2011S005110,10,Sant Martí,104-10-68,el Poblenou,183603,Llacuna,0061 0061,Dimecres,3,Laboral,2011,7,Juliol,27,3,Nit,Transitar a peu per la calçada,0,2,0,2,1,"4583562,75","433054,03",20110727,27/07/2011,"433054,03/4583562,75",41.4008189015,2.19911822882,"41.4008189015, 2.19911822882","(41.4008189015, 2.19911822882)",True,Laboral,,2000.0,"[(41.40073, 2.19943)]",Atropellament,No hi ha causa mediata
2011S005713,10,Sant Martí,103-10-71,Provençals del Poblenou,115603,Espronceda,0194 0194,Dimarts,2,Laboral,2011,8,Agost,30,6,Matí,Desconegut,0,1,0,1,3,"4584622,85","432983,65",20110830,30/08/2011,"432983,65/4584622,85",41.4103610609,2.19815896319,"41.4103610609, 2.19815896319","(41.4103610609, 2.19815896319)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2011S005524,10,Sant Martí,103-10-71,Provençals del Poblenou,701414,C-31,020750000,Dimarts,2,Laboral,2011,8,Agost,16,17,Tarda,Desconegut,0,0,0,0,2,"4585044,97","433272,71",20110816,16/08/2011,"433272,71/4585044,97",41.4141870253,2.20157064811,"41.4141870253, 2.20157064811","(41.4141870253, 2.20157064811)",False,Laboral,,2000.0,"[(41.41437, 2.20175), (41.41423, 2.20196)]",Col.lisió lateral,No hi ha causa mediata
2011S006127,10,Sant Martí,103-10-71,Provençals del Poblenou,244800,Paraguai,0042 0042,Divendres,5,Laboral,2011,9,Setembre,16,5,Nit,Desconegut,0,1,0,1,2,"4585416,41","433856,63",20110916,16/09/2011,"433856,63/4585416,41",41.4175807543,2.20851632197,"41.4175807543, 2.20851632197","(41.4175807543, 2.20851632197)",False,Laboral,,2000.0,"[(41.41744, 2.20899)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S008303,10,Sant Martí,103-10-71,Provençals del Poblenou,701414,C-31,020710000,Dissabte,6,Laboral,2011,12,Desembre,10,12,Matí,Desconegut,0,1,0,1,2,"4584767,14","432988,19",20111210,10/12/2011,"432988,19/4584767,14",41.4116610176,2.19819729852,"41.4116610176, 2.19819729852","(41.4116610176, 2.19819729852)",False,Festiu,,2000.0,"[(41.4118, 2.19835)]",Abast,No hi ha causa mediata
2011S007279,10,Sant Martí,103-10-71,Provençals del Poblenou,701414,C-31,020640000,Divendres,5,Laboral,2011,10,Octubre,28,9,Matí,Desconegut,0,1,0,1,2,"4584277,37","432482,54",20111028,28/10/2011,"432482,54/4584277,37",41.4072074879,2.19220236896,"41.4072074879, 2.19220236896","(41.4072074879, 2.19220236896)",True,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2011S006994,10,Sant Martí,103-10-71,Provençals del Poblenou,73707,Castella,0030 0038,Dilluns,1,Laboral,2011,10,Octubre,17,15,Tarda,Desconegut,0,0,0,0,2,"4584158,15","432882,37",20111017,17/10/2011,"432882,37/4584158,15",41.4061671909,2.19699881582,"41.4061671909, 2.19699881582","(41.4061671909, 2.19699881582)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2011S007093,10,Sant Martí,103-10-71,Provençals del Poblenou,115603,Espronceda,0161X0161X,Dijous,4,Laboral,2011,10,Octubre,20,20,Tarda,Desconegut,0,1,0,1,3,"4584348,26","433231,95",20111020,20/10/2011,"433231,95/4584348,26",41.4079085704,2.20115985698,"41.4079085704, 2.20115985698","(41.4079085704, 2.20115985698)",False,Laboral,,2000.0,"[(41.40775, 2.20147)]",Abast multiple,No hi ha causa mediata
2011S002574,10,Sant Martí,103-10-71,Provençals del Poblenou,249304,Pere IV,0288X0288X,Dimecres,3,Laboral,2011,4,Abril,13,19,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,"4584228,35","433215,45",20110413,13/04/2011,"433215,45/4584228,35",41.4068272036,2.20097569514,"41.4068272036, 2.20097569514","(41.4068272036, 2.20097569514)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2011S005172,10,Sant Martí,104-10-69,Diagonal Mar i el Front Marítim del Poblenou,30409,Bac de Roda,0072U0072U,Divendres,5,Laboral,2011,7,Juliol,29,13,Matí,Desconegut,0,1,0,1,2,"4584171,23","433614,91",20110729,29/07/2011,"433614,91/4584171,23",41.406345827,2.20576074193,"41.406345827, 2.20576074193","(41.406345827, 2.20576074193)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2011S002530,10,Sant Martí,104-10-69,Diagonal Mar i el Front Marítim del Poblenou,30409,Bac de Roda,0098X0098X,Dimarts,2,Laboral,2011,4,Abril,12,18,Tarda,Desconegut,0,1,0,1,2,"4584310,62","433477,86",20110412,12/04/2011,"433477,86/4584310,62",41.4075899455,2.20410588921,"41.4075899455, 2.20410588921","(41.4075899455, 2.20410588921)",False,Laboral,,2000.0,"[(41.40747, 2.2041)]",Col.lisió lateral,No hi ha causa mediata
2011S002484,10,Sant Martí,104-10-68,el Poblenou,346800,Poblenou,0113 0113,Dilluns,1,Laboral,2011,4,Abril,11,11,Matí,Desconegut,0,0,0,0,1,"4583820,41","432992,83",20110411,11/04/2011,"432992,83/4583820,41",41.4031344761,2.19835763467,"41.4031344761, 2.19835763467","(41.4031344761, 2.19835763467)",False,Laboral,,2000.0,"[(41.40334, 2.19815)]",Xoc contra element estàtic,No hi ha causa mediata
2011S001225,10,Sant Martí,104-10-68,el Poblenou,144601,Diagonal,0137 0137,Dilluns,1,Laboral,2011,2,Febrer,21,18,Tarda,Desconegut,0,1,0,1,2,"4584141,97","433033,58",20110221,21/02/2011,"433033,58/4584141,97",41.4060340729,2.19880952598,"41.4060340729, 2.19880952598","(41.4060340729, 2.19880952598)",False,Laboral,,2000.0,"[(41.40642, 2.19869)]",Caiguda (dues rodes),No hi ha causa mediata
2011S005725,10,Sant Martí,105-10-66,el Parc i la Llacuna del Poblenou,271100,Pujades,0025 0025,Dimarts,2,Laboral,2011,8,Agost,30,20,Tarda,Desconegut,0,2,0,2,1,"4582469,42","431917,45",20110830,30/08/2011,"431917,45/4582469,42",41.3908761607,2.18564543287,"41.3908761607, 2.18564543287","(41.3908761607, 2.18564543287)",False,Laboral,,2000.0,"[(41.39058, 2.18567)]",Atropellament,No hi ha causa mediata
2011S002108,10,Sant Martí,105-10-66,el Parc i la Llacuna del Poblenou,197302,Marina,0114 0116,Dilluns,1,Laboral,2011,3,Març,28,14,Tarda,Desconegut,0,1,0,1,2,"4582910,42","432063,23",20110328,28/03/2011,"432063,23/4582910,42",41.3948604486,2.18733951102,"41.3948604486, 2.18733951102","(41.3948604486, 2.18733951102)",False,Laboral,,2000.0,"[(41.39461, 2.18703)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S004895,10,Sant Martí,104-10-69,Diagonal Mar i el Front Marítim del Poblenou,30409,Bac de Roda,0001X0001X,Diumenge,7,Laboral,2011,7,Juliol,17,3,Nit,Desconegut,0,2,0,2,2,"4583663,86","434068,68",20110717,17/07/2011,"434068,68/4583663,86",41.4018134177,2.2112444719,"41.4018134177, 2.2112444719","(41.4018134177, 2.2112444719)",False,Festiu,,2000.0,"[(41.40184, 2.21154)]",Abast,No hi ha causa mediata
2011S005523,10,Sant Martí,104-10-69,Diagonal Mar i el Front Marítim del Poblenou,143609,Josep Pla,0002 0020,Dimarts,2,Laboral,2011,8,Agost,16,19,Tarda,Desconegut,0,1,0,1,2,"4584271,90","434642,40",20110816,16/08/2011,"434642,40/4584271,90",41.4073367332,2.21804177898,"41.4073367332, 2.21804177898","(41.4073367332, 2.21804177898)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2011S007970,10,Sant Martí,105-10-66,el Parc i la Llacuna del Poblenou,249304,Pere IV,0115 0115,Divendres,5,Laboral,2011,11,Novembre,25,21,Tarda,Desconegut,0,1,0,1,4,"4583496,91","432745,27",20111125,25/11/2011,"432745,27/4583496,91",41.4002001313,2.19543216263,"41.4002001313, 2.19543216263","(41.4002001313, 2.19543216263)",False,Laboral,,2000.0,"[(41.40022, 2.19562)]",Col.lisió fronto-lateral,Alcoholèmia
2011S000693,10,Sant Martí,104-10-69,Diagonal Mar i el Front Marítim del Poblenou,700892,Garcia Fària,0001 0001,Dimecres,3,Laboral,2011,2,Febrer,2,11,Matí,Desconegut,0,1,0,1,2,"4583440,55","433833,56",20110202,02/02/2011,"433833,56/4583440,55",41.3997828053,2.20845632679,"41.3997828053, 2.20845632679","(41.3997828053, 2.20845632679)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2011S000156,10,Sant Martí,105-10-66,el Parc i la Llacuna del Poblenou,311703,Sancho de Ávila,0152 0152,Dilluns,1,Laboral,2011,1,Gener,10,14,Tarda,Desconegut,0,1,0,1,2,"4583747,86","432727,61",20110110,10/01/2011,"432727,61/4583747,86",41.40245889,2.19519302918,"41.40245889, 2.19519302918","(41.40245889, 2.19519302918)",False,Laboral,,2000.0,"[(41.40244, 2.19496)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S002826,10,Sant Martí,105-10-66,el Parc i la Llacuna del Poblenou,144601,Diagonal,0203 0203,Dimecres,3,Laboral,2011,4,Abril,27,9,Matí,Desconegut,0,1,0,1,2,"4583915,98","432332,60",20110427,27/04/2011,"432332,60/4583915,98",41.4039399481,2.19044902079,"41.4039399481, 2.19044902079","(41.4039399481, 2.19044902079)",False,Laboral,,2000.0,"[(41.40407, 2.1906)]",Col.lisió fronto-lateral,No hi ha causa mediata
2011S005199,10,Sant Martí,104-10-69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),000640000,Dissabte,6,Laboral,2011,7,Juliol,30,18,Tarda,Desconegut,0,2,0,2,2,"4583845,40","434350,18",20110730,30/07/2011,"434350,18/4583845,40",41.4034715397,2.21459214569,"41.4034715397, 2.21459214569","(41.4034715397, 2.21459214569)",True,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2011S003681,10,Sant Martí,105-10-66,el Parc i la Llacuna del Poblenou,4908,Àlaba,0160X0160X,Dilluns,1,Laboral,2011,5,Maig,30,15,Tarda,Desconegut,0,1,0,1,2,"4583660,50","432060,00",20110530,30/05/2011,"432060,00/4583660,50",41.4016159258,2.18721671033,"41.4016159258, 2.18721671033","(41.4016159258, 2.18721671033)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2011S001719,1,Ciutat Vella,11-1-1,el Raval,198804,Paral·lel,0060X0060X,Dilluns,1,Laboral,2011,3,Març,14,7,Matí,Desconegut,0,0,0,0,1,"4580736,85","430584,66",20110314,14/03/2011,"430584,66/4580736,85",41.3751575174,2.16990362659,"41.3751575174, 2.16990362659","(41.3751575174, 2.16990362659)",True,Laboral,,2000.0,"[(41.37494, 2.1699799)]",Xoc contra element estàtic,No hi ha causa mediata
2011S007360,1,Ciutat Vella,11-1-1,el Raval,701265,Litoral (Besòs),001110000,Dimarts,2,Laboral,2011,11,Novembre,1,23,Nit,Desconegut,0,2,0,2,2,"4580504,66","431171,19",20111101,01/11/2011,"431171,19/4580504,66",41.3731166256,2.17694325323,"41.3731166256, 2.17694325323","(41.3731166256, 2.17694325323)",False,Festiu,monument Cristobal Colon,310.838286274,"[(41.37345, 2.17666)]",Caiguda (dues rodes),No hi ha causa mediata
2011S003025,1,Ciutat Vella,11-1-1,el Raval,701266,Litoral (Llobregat),001110000,Dijous,4,Laboral,2011,5,Maig,5,12,Matí,Desconegut,0,2,0,2,2,"4580517,07","431152,05",20110505,05/05/2011,"431152,05/4580517,07",41.3732267619,2.17671298988,"41.3732267619, 2.17671298988","(41.3732267619, 2.17671298988)",False,Laboral,monument Cristobal Colon,304.344792065,"[(41.37345, 2.17666)]",Abast,No hi ha causa mediata
2011S003251,1,Ciutat Vella,11-1-1,el Raval,701349,Drassanes,0001 0001,Dissabte,6,Laboral,2011,5,Maig,14,5,Nit,Desconegut,0,1,0,1,1,"4580688,12","431120,36",20110514,14/05/2011,"431120,36/4580688,12",41.3747646497,2.17631464157,"41.3747646497, 2.17631464157","(41.3747646497, 2.17631464157)",True,Festiu,monument Cristobal Colon,173.893075635,[],Caiguda (dues rodes),No hi ha causa mediata
2011S002561,1,Ciutat Vella,11-1-1,el Raval,701349,Drassanes,0001 0001,Dimecres,3,Laboral,2011,4,Abril,13,16,Tarda,Desconegut,0,1,0,1,2,"4580688,12","431120,36",20110413,13/04/2011,"431120,36/4580688,12",41.3747646497,2.17631464157,"41.3747646497, 2.17631464157","(41.3747646497, 2.17631464157)",False,Laboral,monument Cristobal Colon,173.893075635,[],Col.lisió lateral,No hi ha causa mediata
