NumeroDexpedient,CodiDistricte,NomDistricte,NkBarri,NomBarri,CodiCarrer,NomCarrer,NumPostalCaption,DescripcioDiaSetmana,DiaDeSetmana,DescripcioTipusDia,NkAny,MesDeAny,NomMes,DiaDeMes,HoraDeDia,DescripcioTorn,DescripcioCausaVianant,NumeroDeMorts,NumeroDeLesionatsLleus,NumeroDeLesionatsGreus,NumeroDeVictimes,NumeroDeVehiclesImplicats,CoordenadaUtmy,CoordenadaUtmx,DataNumeric,Data,CoordUTM,Lat,Lon,LatLonStr,LatLon,Pluja,DescripciTipusDia,MonumentProper,DistMonumentProper,creuaments,DescripciTipusAccident,DescripcioCausaMediata
2010S006348,3,Sants-Montjuïc,32-3-13,la Marina de Port,135203,Foc,0065X0065X,Dilluns,1,Laboral,2010,9,Setembre,20,15,Tarda,Desconegut,0,1,0,1,2,"4578617,49","428086,03",20100920,20/09/2010,"428086,03/4578617,49",41.3558497827,2.14027848754,"41.3558497827, 2.14027848754","(41.3558497827, 2.14027848754)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S001142,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701265,Litoral (Besòs),001120000,Dimarts,2,Laboral,2010,2,Febrer,16,9,Matí,Desconegut,0,1,0,1,2,"4580421,56","431116,21",20100216,16/02/2010,"431116,21/4580421,56",41.3723634632,2.1762953081,"41.3723634632, 2.1762953081","(41.3723634632, 2.1762953081)",False,Laboral,monument Cristobal Colon,406.341675567,[],Atropellament,No hi ha causa mediata
2010S003197,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701265,Litoral (Besòs),001190000,Dimarts,2,Laboral,2010,5,Maig,11,5,Nit,Desconegut,0,1,0,1,2,"4579811,60","430779,82",20100511,11/05/2010,"430779,82/4579811,60",41.3668408646,2.17234282817,"41.3668408646, 2.17234282817","(41.3668408646, 2.17234282817)",False,Laboral,,2000.0,[],Xoc contra element estàtic,Calçada en mal estat
2010S007463,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701489,Transversal 9,0001 0001,Dimecres,3,Laboral,2010,11,Novembre,3,12,Matí,Desconegut,0,1,0,1,1,"4575769,69","426151,70",20101103,03/11/2010,"426151,70/4575769,69",41.3300256409,2.11750280909,"41.3300256409, 2.11750280909","(41.3300256409, 2.11750280909)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2010S001841,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701265,Litoral (Besòs),0014E0000,Dimecres,3,Laboral,2010,3,Març,17,8,Matí,Desconegut,0,1,0,1,2,"4578219,42","429501,81",20100317,17/03/2010,"429501,81/4578219,42",41.35238967,2.15724841532,"41.35238967, 2.15724841532","(41.35238967, 2.15724841532)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S002092,3,Sants-Montjuïc,32-3-12,la Marina del Prat Vermell,701265,Litoral (Besòs),001600000,Divendres,5,Laboral,2010,3,Març,26,8,Matí,Desconegut,0,1,0,1,2,"4577433,63","427749,61",20100326,26/03/2010,"427749,61/4577433,63",41.3451570409,2.13639799945,"41.3451570409, 2.13639799945","(41.3451570409, 2.13639799945)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S001031,3,Sants-Montjuïc,33-3-15,Hostafrancs,114000,Espanya,0005 0005,Dijous,4,Laboral,2010,2,Febrer,11,13,Matí,Desconegut,0,1,0,1,2,"4580733,11","428762,54",20100211,11/02/2010,"428762,54/4580733,11",41.3749645994,2.14811670551,"41.3749645994, 2.14811670551","(41.3749645994, 2.14811670551)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S005589,3,Sants-Montjuïc,33-3-15,Hostafrancs,94809,Creu Coberta,0135 0135,Divendres,5,Laboral,2010,8,Agost,13,16,Tarda,Desconegut,0,2,0,2,2,"4580763,23","428192,68",20100813,13/08/2010,"428192,68/4580763,23",41.3751852332,2.14129927616,"41.3751852332, 2.14129927616","(41.3751852332, 2.14129927616)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2010S008421,3,Sants-Montjuïc,33-3-15,Hostafrancs,114000,Espanya,0007 0007,Dimarts,2,Laboral,2010,12,Desembre,7,13,Matí,Desconegut,0,1,0,1,2,"4580779,18","428779,84",20101207,07/12/2010,"428779,84/4580779,18",41.3753810671,2.14831815044,"41.3753810671, 2.14831815044","(41.3753810671, 2.14831815044)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2010S000119,3,Sants-Montjuïc,33-3-15,Hostafrancs,246703,Rector Triadó,0002 0002,Dijous,4,Laboral,2010,1,Gener,7,21,Tarda,Desconegut,0,1,0,1,2,"4580779,71","428563,53",20100107,07/01/2010,"428563,53/4580779,71",41.375366668,2.14573163342,"41.375366668, 2.14573163342","(41.375366668, 2.14573163342)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S004256,3,Sants-Montjuïc,33-3-14,la Font de la Guatlla,169409,Corts Catalanes,0264 0264,Divendres,5,Laboral,2010,6,Juny,18,8,Matí,Desconegut,0,1,0,1,2,"4580263,18","428398,30",20100618,18/06/2010,"428398,30/4580263,18",41.370699781,2.14381695863,"41.370699781, 2.14381695863","(41.370699781, 2.14381695863)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S007730,3,Sants-Montjuïc,33-3-15,Hostafrancs,94809,Creu Coberta,0097 0097,Dijous,4,Laboral,2010,11,Novembre,11,19,Tarda,Desconegut,0,1,0,1,1,"4580758,00","428343,43",20101111,11/11/2010,"428343,43/4580758,00",41.3751515657,2.14310242994,"41.3751515657, 2.14310242994","(41.3751515657, 2.14310242994)",False,Laboral,,2000.0,"[(41.37525, 2.14317), (41.37526, 2.14255)]",Atropellament,No hi ha causa mediata
2010S001538,3,Sants-Montjuïc,33-3-15,Hostafrancs,45803,Bordeta,0002U0002U,Dimecres,3,Laboral,2010,3,Març,3,20,Tarda,Desconegut,0,1,0,1,1,"4580636,80","428705,22",20100303,03/03/2010,"428705,22/4580636,80",41.3740920927,2.14744265198,"41.3740920927, 2.14744265198","(41.3740920927, 2.14744265198)",False,Laboral,,2000.0,"[(41.37411, 2.14781)]",Atropellament,No hi ha causa mediata
2010S003459,3,Sants-Montjuïc,33-3-15,Hostafrancs,108700,Elisi,0031U0031U,Dimecres,3,Laboral,2010,5,Maig,19,22,Nit,Desconegut,0,2,0,2,2,"4581153,43","428465,45",20100519,19/05/2010,"428465,45/4581153,43",41.3787239176,2.14451476855,"41.3787239176, 2.14451476855","(41.3787239176, 2.14451476855)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S008604,3,Sants-Montjuïc,32-3-13,la Marina de Port,369408,Zona Franca,0138 0138,Dimarts,2,Laboral,2010,12,Desembre,14,10,Matí,Desconegut,0,5,0,5,2,"4578936,11","428095,28",20101214,14/12/2010,"428095,28/4578936,11",41.3587203115,2.14035129734,"41.3587203115, 2.14035129734","(41.3587203115, 2.14035129734)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S001884,3,Sants-Montjuïc,32-3-13,la Marina de Port,169409,Corts Catalanes,0170 0184,Dijous,4,Laboral,2010,3,Març,18,15,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4579878,34","428004,78",20100318,18/03/2010,"428004,78/4579878,34",41.3671985615,2.13915761236,"41.3671985615, 2.13915761236","(41.3671985615, 2.13915761236)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2010S007248,3,Sants-Montjuïc,34-3-17,Sants - Badal,113109,Escultor Canet,0023 0023,Dilluns,1,Laboral,2010,10,Octubre,25,17,Tarda,Desconegut,0,2,0,2,1,"4580586,09","426971,78",20101025,25/10/2010,"426971,78/4580586,09",41.3734799376,2.12672221577,"41.3734799376, 2.12672221577","(41.3734799376, 2.12672221577)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2010S004865,3,Sants-Montjuïc,34-3-17,Sants - Badal,210808,Miquel Àngel,0103 0103,Dimarts,2,Laboral,2010,7,Juliol,13,8,Matí,Desconegut,0,2,0,2,2,"4580955,19","427218,09",20100713,13/07/2010,"427218,09/4580955,19",41.3768265897,2.12962296907,"41.3768265897, 2.12962296907","(41.3768265897, 2.12962296907)",False,Laboral,,2000.0,"[(41.37664, 2.12976)]",Col.lisió fronto-lateral,No hi ha causa mediata
2010S000320,3,Sants-Montjuïc,34-3-17,Sants - Badal,31208,Begur,0061 0061,Divendres,5,Laboral,2010,1,Gener,15,13,Matí,Desconegut,0,1,0,1,2,"4580549,97","427305,69",20100115,15/01/2010,"427305,69/4580549,97",41.3731848487,2.13071903031,"41.3731848487, 2.13071903031","(41.3731848487, 2.13071903031)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S007671,3,Sants-Montjuïc,34-3-18,Sants,187207,Madrid,0172 0172,Dimecres,3,Laboral,2010,11,Novembre,10,18,Tarda,Desconegut,0,1,0,1,2,"4581355,08","427394,00",20101110,10/11/2010,"427394,00/4581355,08",41.3804441333,2.13167848614,"41.3804441333, 2.13167848614","(41.3804441333, 2.13167848614)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S002190,3,Sants-Montjuïc,34-3-18,Sants,187207,Madrid,0182 0182,Dimarts,2,Laboral,2010,3,Març,30,17,Tarda,Desconegut,0,1,0,1,2,"4581375,78","427444,51",20100330,30/03/2010,"427444,51/4581375,78",41.3806351264,2.13228000882,"41.3806351264, 2.13228000882","(41.3806351264, 2.13228000882)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S008155,3,Sants-Montjuïc,34-3-18,Sants,138802,Galileu,0151 0153,Dijous,4,Laboral,2010,12,Desembre,2,21,Tarda,Desconegut,0,1,0,1,2,"4581327,10","427581,90",20101202,02/12/2010,"427581,90/4581327,10",41.3802090622,2.13392874767,"41.3802090622, 2.13392874767","(41.3802090622, 2.13392874767)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2010S000786,3,Sants-Montjuïc,33-3-16,la Bordeta,30602,Badal,0001 0001,Dimarts,2,Laboral,2010,2,Febrer,2,18,Tarda,Desconegut,0,1,0,1,2,"4579663,00","427642,57",20100202,02/02/2010,"427642,57/4579663,00",41.3652265959,2.13485285464,"41.3652265959, 2.13485285464","(41.3652265959, 2.13485285464)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S005595,3,Sants-Montjuïc,33-3-16,la Bordeta,169409,Corts Catalanes,0181 0247,Divendres,5,Laboral,2010,8,Agost,13,19,Tarda,Desconegut,0,2,0,2,2,"4580093,92","428150,60",20100813,13/08/2010,"428150,60/4580093,92",41.369153243,2.14087544157,"41.369153243, 2.14087544157","(41.369153243, 2.14087544157)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2010S007760,3,Sants-Montjuïc,33-3-15,Hostafrancs,169409,Corts Catalanes,0291 0293,Dissabte,6,Laboral,2010,11,Novembre,13,15,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,"4580419,87","428483,96",20101113,13/11/2010,"428483,96/4580419,87",41.3721186489,2.14482265287,"41.3721186489, 2.14482265287","(41.3721186489, 2.14482265287)",False,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2010S006957,3,Sants-Montjuïc,33-3-15,Hostafrancs,169409,Corts Catalanes,0249 0249,Dijous,4,Laboral,2010,10,Octubre,14,8,Matí,Desconegut,0,1,0,1,2,"4580244,19","428304,55",20101014,14/10/2010,"428304,55/4580244,19",41.3705203993,2.14269830123,"41.3705203993, 2.14269830123","(41.3705203993, 2.14269830123)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S001750,3,Sants-Montjuïc,33-3-16,la Bordeta,169409,Corts Catalanes,0159 0159,Dissabte,6,Laboral,2010,3,Març,13,5,Nit,Desconegut,0,1,0,1,2,"4579835,48","427865,21",20100313,13/03/2010,"427865,21/4579835,48",41.3668000419,2.13749406175,"41.3668000419, 2.13749406175","(41.3668000419, 2.13749406175)",False,Festiu,,2000.0,[],Abast,Alcoholèmia
2010S005282,3,Sants-Montjuïc,33-3-16,la Bordeta,30602,Badal,0104 0110,Dimecres,3,Laboral,2010,7,Juliol,28,20,Tarda,Desconegut,0,1,0,1,1,"4580275,21","427457,21",20100728,28/07/2010,"427457,21/4580275,21",41.3707238614,2.1325635883,"41.3707238614, 2.1325635883","(41.3707238614, 2.1325635883)",False,Laboral,,2000.0,[],Xoc contra element estàtic,No hi ha causa mediata
2010S001007,3,Sants-Montjuïc,34-3-18,Sants,352904,Vallespir,0101 0101,Dimecres,3,Laboral,2010,2,Febrer,10,20,Tarda,Desconegut,0,3,0,3,2,"4581476,76","427716,61",20100210,10/02/2010,"427716,61/4581476,76",41.3815691052,2.13552176045,"41.3815691052, 2.13552176045","(41.3815691052, 2.13552176045)",False,Laboral,,2000.0,"[(41.38152, 2.13567)]",Col.lisió fronto-lateral,No hi ha causa mediata
2010S006682,3,Sants-Montjuïc,34-3-18,Sants,151200,Guadiana,0028 0028,Dissabte,6,Laboral,2010,10,Octubre,2,13,Matí,Desconegut,0,1,0,1,1,"4580639,57","428016,71",20101002,02/10/2010,"428016,71/4580639,57",41.3740557521,2.13920986786,"41.3740557521, 2.13920986786","(41.3740557521, 2.13920986786)",False,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2010S000327,3,Sants-Montjuïc,34-3-18,Sants,294400,Sants,0012 0012,Divendres,5,Laboral,2010,1,Gener,15,14,Tarda,Desconegut,0,1,0,1,3,"4580811,67","427771,45",20100115,15/01/2010,"427771,45/4580811,67",41.3755838178,2.13625681392,"41.3755838178, 2.13625681392","(41.3755838178, 2.13625681392)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S008889,3,Sants-Montjuïc,34-3-18,Sants,312400,Sants,0142 0142,Dijous,4,Laboral,2010,12,Desembre,23,13,Matí,Desconegut,0,2,0,2,2,"4580809,13","427573,32",20101223,23/12/2010,"427573,32/4580809,13",41.3755431337,2.13388804416,"41.3755431337, 2.13388804416","(41.3755431337, 2.13388804416)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S002508,3,Sants-Montjuïc,34-3-18,Sants,333808,Tinent Flomesta,0019 0019,Dimecres,3,Laboral,2010,4,Abril,14,9,Matí,Desconegut,0,1,0,1,2,"4580670,70","427404,32",20100414,14/04/2010,"427404,32/4580670,70",41.3742811203,2.13188386371,"41.3742811203, 2.13188386371","(41.3742811203, 2.13188386371)",False,Laboral,,2000.0,[],Caiguda (dues rodes),Calçada en mal estat
2010S005732,3,Sants-Montjuïc,34-3-18,Sants,48404,Brasil,0038 0040,Dilluns,1,Laboral,2010,8,Agost,23,10,Matí,Desconegut,0,0,0,0,2,"4581064,49","427248,51",20100823,23/08/2010,"427248,51/4581064,49",41.3778137625,2.12997359322,"41.3778137625, 2.12997359322","(41.3778137625, 2.12997359322)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S000700,4,Les Corts,41-4-19,les Corts,172403,Joan Güell,0236 0254,Divendres,5,Laboral,2010,1,Gener,29,14,Tarda,Transitar a peu per la calçada,0,1,0,1,1,"4582166,61","427156,81",20100129,29/01/2010,"427156,81/4582166,61",41.3877318151,2.12874459442,"41.3877318151, 2.12874459442","(41.3877318151, 2.12874459442)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2010S006424,4,Les Corts,41-4-19,les Corts,4307,Agustina Saragossa,0025X0025X,Dimecres,3,Laboral,2010,9,Setembre,22,23,Nit,Desconegut,0,1,0,1,2,"4582619,04","427593,23",20100922,22/09/2010,"427593,23/4582619,04",41.3918460715,2.13390982703,"41.3918460715, 2.13390982703","(41.3918460715, 2.13390982703)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S004759,4,Les Corts,41-4-19,les Corts,343903,Corts,0261 0261,Dijous,4,Laboral,2010,7,Juliol,8,17,Tarda,Desconegut,0,1,0,1,2,"4581929,07","427489,61",20100708,08/07/2010,"427489,61/4581929,07",41.385622456,2.13275310762,"41.385622456, 2.13275310762","(41.385622456, 2.13275310762)",False,Laboral,,2000.0,"[(41.38557, 2.13301)]",Abast,No hi ha causa mediata
2010S002661,4,Les Corts,41-4-19,les Corts,144601,Diagonal,0652D0656D,Dimarts,2,Laboral,2010,4,Abril,20,16,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4582418,30","427416,40",20100420,20/04/2010,"427416,40/4582418,30",41.39002215,2.13181897154,"41.39002215, 2.13181897154","(41.39002215, 2.13181897154)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2010S006460,4,Les Corts,41-4-19,les Corts,278302,Reina Maria Cristina,9997 9997,Divendres,5,Laboral,2010,9,Setembre,24,11,Matí,Desconegut,0,1,0,1,2,"4582228,66","427084,90",20100924,24/09/2010,"427084,90/4582228,66",41.3882841586,2.12787712742,"41.3882841586, 2.12787712742","(41.3882841586, 2.12787712742)",False,Festiu,,2000.0,"[(41.3882, 2.12813), (41.3882, 2.12813)]",Abast,No hi ha causa mediata
2010S002557,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,66508,Carles III,0001 0005,Divendres,5,Laboral,2010,4,Abril,16,18,Tarda,Desconegut,0,2,0,2,2,"4581235,13","427118,98",20100416,16/04/2010,"427118,98/4581235,13",41.3793389275,2.12840421127,"41.3793389275, 2.12840421127","(41.3793389275, 2.12840421127)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S001718,4,Les Corts,41-4-19,les Corts,92600,Corts,0001 0001,Divendres,5,Laboral,2010,3,Març,12,8,Matí,Desconegut,0,1,0,1,1,"4581714,89","427210,65",20100312,12/03/2010,"427210,65/4581714,89",41.3836682312,2.12944275832,"41.3836682312, 2.12944275832","(41.3836682312, 2.12944275832)",False,Laboral,,2000.0,[],Caiguda (dues rodes),Calçada en mal estat
2010S004164,4,Les Corts,41-4-19,les Corts,343903,Corts,0179 0179,Dimarts,2,Laboral,2010,6,Juny,15,11,Matí,Desconegut,0,1,0,1,2,"4581622,38","427131,17",20100615,15/06/2010,"427131,17/4581622,38",41.3828278362,2.12850341177,"41.3828278362, 2.12850341177","(41.3828278362, 2.12850341177)",False,Laboral,,2000.0,[],Altres,No hi ha causa mediata
2010S007079,4,Les Corts,41-4-19,les Corts,144601,Diagonal,0660X0660X,Dimarts,2,Laboral,2010,10,Octubre,19,12,Matí,Desconegut,0,1,0,1,2,"4582360,42","427267,60",20101019,19/10/2010,"427267,60/4582360,42",41.3894874071,2.13004630346,"41.3894874071, 2.13004630346","(41.3894874071, 2.13004630346)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2010S002522,4,Les Corts,41-4-19,les Corts,40107,Berguedà,0041 0041,Dijous,4,Laboral,2010,4,Abril,15,14,Tarda,Desconegut,0,2,0,2,2,"4582252,16","427801,98",20100415,15/04/2010,"427801,98/4582252,16",41.3885604956,2.13645023821,"41.3885604956, 2.13645023821","(41.3885604956, 2.13645023821)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S004329,4,Les Corts,41-4-19,les Corts,89605,Constança,0017 0017,Dilluns,1,Laboral,2010,6,Juny,21,16,Tarda,Desconegut,0,1,0,1,2,"4582211,94","427730,00",20100621,21/06/2010,"427730,00/4582211,94",41.3881917861,2.13559418836,"41.3881917861, 2.13559418836","(41.3881917861, 2.13559418836)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S008069,4,Les Corts,41-4-19,les Corts,231502,Numància,0076 0076,Dimecres,3,Laboral,2010,11,Novembre,24,10,Matí,Creuar per fora pas de vianants,0,1,0,1,1,"4581826,32","427898,48",20101124,24/11/2010,"427898,48/4581826,32",41.3847337765,2.13765501583,"41.3847337765, 2.13765501583","(41.3847337765, 2.13765501583)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2010S006523,4,Les Corts,41-4-19,les Corts,144907,SN (Trav de les Corts),0012X0012X,Dilluns,1,Laboral,2010,9,Setembre,27,8,Matí,Desconegut,0,1,0,1,2,"4581957,39","427599,36",20100927,27/09/2010,"427599,36/4581957,39",41.3858874079,2.13406222378,"41.3858874079, 2.13406222378","(41.3858874079, 2.13406222378)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S002024,4,Les Corts,41-4-19,les Corts,231502,Numància,0059 0059,Dimarts,2,Laboral,2010,3,Març,23,16,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"4581715,71","427949,97",20100323,23/03/2010,"427949,97/4581715,71",41.383742168,2.1382839303,"41.383742168, 2.1382839303","(41.383742168, 2.1382839303)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2010S008335,4,Les Corts,41-4-19,les Corts,330708,Taquígraf Garriga,0101 0101,Dijous,4,Laboral,2010,12,Desembre,2,21,Tarda,Desconegut,0,1,0,1,2,"4582293,22","427864,18",20101202,02/12/2010,"427864,18/4582293,22",41.3889358873,2.13718923271,"41.3889358873, 2.13718923271","(41.3889358873, 2.13718923271)",False,Laboral,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S001012,3,Sants-Montjuïc,34-3-18,Sants,162002,Josep Tarradellas,0057 0057,Dimecres,3,Laboral,2010,2,Febrer,10,21,Tarda,Desconegut,0,1,0,1,2,"4581823,53","428284,42",20100210,10/02/2010,"428284,42/4581823,53",41.3847431453,2.14227074927,"41.3847431453, 2.14227074927","(41.3847431453, 2.14227074927)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2010S003737,3,Sants-Montjuïc,34-3-18,Sants,40300,Berlín,0070 0072,Dilluns,1,Laboral,2010,5,Maig,31,9,Matí,Desconegut,0,1,0,1,2,"4581770,52","428183,76",20100531,31/05/2010,"428183,76/4581770,52",41.3842567247,2.1410732532,"41.3842567247, 2.1410732532","(41.3842567247, 2.1410732532)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2010S007771,4,Les Corts,41-4-19,les Corts,100107,Deu i Mata,0156 0158,Diumenge,7,Laboral,2010,11,Novembre,14,0,Nit,Desconegut,0,2,0,2,2,"4582496,70","428108,60",20101114,14/11/2010,"428108,60/4582496,70",41.390790435,2.14008825435,"41.390790435, 2.14008825435","(41.390790435, 2.14008825435)",False,Festiu,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S005453,4,Les Corts,41-4-19,les Corts,144601,Diagonal,0525 0525,Dijous,4,Laboral,2010,8,Agost,5,15,Tarda,Desconegut,0,1,0,1,2,"4582511,54","428012,65",20100805,05/08/2010,"428012,65/4582511,54",41.3909155111,2.13893893183,"41.3909155111, 2.13893893183","(41.3909155111, 2.13893893183)",False,Laboral,,2000.0,[],Col.lisió lateral,No hi ha causa mediata
2010S008382,4,Les Corts,41-4-19,les Corts,144601,Diagonal,0527 0527,Dissabte,6,Laboral,2010,12,Desembre,4,22,Nit,Desconegut,0,1,0,1,2,"4582506,90","427998,55",20101204,04/12/2010,"427998,55/4582506,90",41.3908724583,2.13877084757,"41.3908724583, 2.13877084757","(41.3908724583, 2.13877084757)",False,Festiu,,2000.0,[],Col.lisió fronto-lateral,No hi ha causa mediata
2010S003104,4,Les Corts,41-4-19,les Corts,40300,Berlín,0099 0099,Dijous,4,Laboral,2010,5,Maig,6,13,Matí,Desconegut,0,1,0,1,2,"4581815,00","428190,47",20100506,06/05/2010,"428190,47/4581815,00",41.3846579382,2.14114822486,"41.3846579382, 2.14114822486","(41.3846579382, 2.14114822486)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2010S008004,4,Les Corts,41-4-19,les Corts,227800,Nicaragua,0118 0120,Dilluns,1,Laboral,2010,11,Novembre,22,12,Matí,Creuar per fora pas de vianants,0,1,0,1,1,"4581993,06","427919,48",20101122,22/11/2010,"427919,48/4581993,06",41.3862374209,2.13788631429,"41.3862374209, 2.13788631429","(41.3862374209, 2.13788631429)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2010S007967,4,Les Corts,43-4-21,Pedralbes,172006,Trias i Giró,0015 0015,Dissabte,6,Laboral,2010,11,Novembre,20,13,Matí,Desconegut,0,1,0,1,2,"4582029,08","425857,78",20101120,20/11/2010,"425857,78/4582029,08",41.3863744605,2.11322588824,"41.3863744605, 2.11322588824","(41.3863744605, 2.11322588824)",True,Festiu,,2000.0,[],Altres,No hi ha causa mediata
2010S006242,4,Les Corts,43-4-21,Pedralbes,701268,Dalt (Llobregat),000540000,Dimecres,3,Laboral,2010,9,Setembre,15,14,Tarda,Desconegut,0,0,0,0,1,"4582235,18","425352,51",20100915,15/09/2010,"425352,51/4582235,18",41.3881839798,2.10715793827,"41.3881839798, 2.10715793827","(41.3881839798, 2.10715793827)",False,Laboral,,2000.0,"[(41.38833, 2.10732)]",Xoc contra element estàtic,No hi ha causa mediata
2010S008655,4,Les Corts,43-4-21,Pedralbes,701267,Dalt (Besòs),000460000,Dimecres,3,Laboral,2010,12,Desembre,15,14,Tarda,Desconegut,0,5,0,5,3,"4581555,96","424897,18",20101215,15/12/2010,"424897,18/4581555,96",41.3820241839,2.10179667134,"41.3820241839, 2.10179667134","(41.3820241839, 2.10179667134)",False,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2010S003514,4,Les Corts,43-4-21,Pedralbes,701267,Dalt (Besòs),000490000,Divendres,5,Laboral,2010,5,Maig,21,16,Tarda,Desconegut,0,1,0,1,4,"4581811,77","425063,20",20100521,21/05/2010,"425063,20/4581811,77",41.3843436255,2.10375034261,"41.3843436255, 2.10375034261","(41.3843436255, 2.10375034261)",False,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2010S001360,4,Les Corts,43-4-21,Pedralbes,701268,Dalt (Llobregat),000460000,Dimecres,3,Laboral,2010,2,Febrer,24,18,Tarda,Desconegut,0,2,0,2,4,"4581545,91","424912,89",20100224,24/02/2010,"424912,89/4581545,91",41.3819351346,2.10198578062,"41.3819351346, 2.10198578062","(41.3819351346, 2.10198578062)",False,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2010S003989,4,Les Corts,43-4-21,Pedralbes,701268,Dalt (Llobregat),000470000,Dimecres,3,Laboral,2010,6,Juny,9,10,Matí,Desconegut,0,2,0,2,3,"4581631,58","424967,40",20100609,09/06/2010,"424967,40/4581631,58",41.3827118096,2.10262701546,"41.3827118096, 2.10262701546","(41.3827118096, 2.10262701546)",False,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2010S009032,4,Les Corts,43-4-21,Pedralbes,144601,Diagonal,0672B0672B,Dijous,4,Laboral,2010,12,Desembre,30,8,Matí,Desconegut,0,1,0,1,2,"4582244,09","426878,44",20101230,30/12/2010,"426878,44/4582244,09",41.3884043885,2.12540611363,"41.3884043885, 2.12540611363","(41.3884043885, 2.12540611363)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2010S003588,4,Les Corts,42-4-20,la Maternitat i Sant Ramon,65200,Cardenal Reig,0006 0006,Dimarts,2,Laboral,2010,5,Maig,25,14,Tarda,Desconegut,0,1,0,1,2,"4580935,61","425925,54",20100525,25/05/2010,"425925,54/4580935,61",41.376532298,2.11416989908,"41.376532298, 2.11416989908","(41.376532298, 2.11416989908)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
