CODI_INCIDENT;DESCRIPCIO_INCIDENT;CODI_DISTRICTE;NOM_DISTRICTE;ANY;MES;NOM_MES;NOMBRE_INCIDENTS
211;ACCIDENTS DE TRÀNSIT AMB FERITS;4;Les Corts;2013;9;Setembre;58
830;ALTRES ACTUACIONS EN MEDI AMBIENT;1;Ciutat Vella;2013;9;Setembre;6
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;1;Ciutat Vella;2013;8;Agost;273
510;BARALLES;1;Ciutat Vella;2013;9;Setembre;58
211;ACCIDENTS DE TRÀNSIT AMB FERITS;6;Gràcia;2013;8;Agost;30
610;ACTES CONTRA LA PROPIETAT PRIVADA;7;Horta-Guinardó;2013;8;Agost;30
100;ÀMBIT DE PROTECCIÓ DEL MENOR;3;Sants-Montjuïc;2013;8;Agost;4
680;ALTRES ACTUACIONS DE S, C,;5;Sarrià-Sant Gervasi;2013;8;Agost;47
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;8;Nou Barris;2013;9;Setembre;45
030;MATÈRIES PERILLOSES;3;Sants-Montjuïc;2013;9;Setembre;2
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;8;Nou Barris;2013;8;Agost;24
303;ASSISTÈNCIA A MALALTS MENTALS;6;Gràcia;2013;8;Agost;2
610;ACTES CONTRA LA PROPIETAT PRIVADA;6;Gràcia;2013;8;Agost;44
451;OCUPACIONS D ESPAIS PÚBLICS;7;Horta-Guinardó;2013;9;Setembre;4
610;ACTES CONTRA LA PROPIETAT PRIVADA;9;Sant Andreu;2013;8;Agost;40
303;ASSISTÈNCIA A MALALTS MENTALS;10;Sant Martí;2013;8;Agost;3
062;AVARIES DE SERVEIS MUNICIPALS;9;Sant Andreu;2013;8;Agost;7
620;ESTUPEFAENTS / PSICOTROPICS;7;Horta-Guinardó;2013;8;Agost;10
222;INFRACCIONS EN MOVIMENT;9;Sant Andreu;2013;11;Novembre;59
420;INCIDÈNCIES DE LOCALS;1;Ciutat Vella;2013;11;Novembre;74
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;5;Sarrià-Sant Gervasi;2013;11;Novembre;25
000;INCENDIS;2;Eixample;2013;10;Octubre;60
241;SUPORTS;7;Horta-Guinardó;2013;10;Octubre;58
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;8;Nou Barris;2013;10;Octubre;2
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;3;Sants-Montjuïc;2013;10;Octubre;122
620;ESTUPEFAENTS / PSICOTROPICS;10;Sant Martí;2013;10;Octubre;18
660;VIOLÈNCIA DOMÈSTICA;1;Ciutat Vella;2013;11;Novembre;21
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;3;Sants-Montjuïc;2013;11;Novembre;11
420;INCIDÈNCIES DE LOCALS;8;Nou Barris;2013;10;Octubre;50
401;MOLESTIES PER GENERADORS;7;Horta-Guinardó;2013;10;Octubre;2
411;VENDA AMBULANT;3;Sants-Montjuïc;2013;10;Octubre;18
411;VENDA AMBULANT;7;Horta-Guinardó;2013;10;Octubre;10
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;4;Les Corts;2013;10;Octubre;42
061;AVARIES DE SERVEIS PÚBLICS;9;Sant Andreu;2013;11;Novembre;9
250;CONDUCCIONS I ACOMPANYAMENTS;4;Les Corts;2013;11;Novembre;2
421;INFRACCIONS EN LOCALS;3;Sants-Montjuïc;2013;8;Agost;7
420;INCIDÈNCIES DE LOCALS;1;Ciutat Vella;2013;12;Desembre;83
204;SENYALS NO AUTOMATITZADES;2;Eixample;2013;12;Desembre;5
241;SUPORTS;3;Sants-Montjuïc;2013;12;Desembre;33
305;COL·LABORACIÓ AMB ALTRES SERVEIS;10;Sant Martí;2013;12;Desembre;38
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;7;Horta-Guinardó;2013;12;Desembre;18
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;7;Horta-Guinardó;2013;12;Desembre;59
411;VENDA AMBULANT;4;Les Corts;2013;11;Novembre;1
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;1;Ciutat Vella;2013;12;Desembre;5
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;10;Sant Martí;2013;12;Desembre;9
203;SENYALS AUTOMATITZADES;9;Sant Andreu;2013;12;Desembre;13
300;ASSISTÈNCIA A PERSONES EN EDIFICI;4;Les Corts;2013;12;Desembre;11
021;VENTS FORTS;-1;Desconegut;2013;2;Febrer;3
222;INFRACCIONS EN MOVIMENT;-1;Desconegut;2013;5;Maig;40
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;-1;Desconegut;2013;5;Maig;7
430;ESPECTACLES EN ESPAIS PÚBLICS;-1;Desconegut;2013;2;Febrer;1
680;ALTRES ACTUACIONS DE S, C,;-1;Desconegut;2013;10;Octubre;28
511;VANDALISME;-1;Desconegut;2013;7;Juliol;4
030;MATÈRIES PERILLOSES;5;Sarrià-Sant Gervasi;2013;1;Gener;3
510;BARALLES;7;Horta-Guinardó;2013;9;Setembre;5
040;TRANSPORT PÚBLIC;8;Nou Barris;2013;8;Agost;2
101;ÀMBIT EDUCATIU;7;Horta-Guinardó;2013;3;Març;1
700;ACTIVITAT AMB PRESOS;1;Ciutat Vella;2013;2;Febrer;1
030;MATÈRIES PERILLOSES;7;Horta-Guinardó;2013;1;Gener;1
710;CUSTÒDIES;10;Sant Martí;2013;6;Juny;1
030;MATÈRIES PERILLOSES;7;Horta-Guinardó;2013;10;Octubre;1
511;VANDALISME;5;Sarrià-Sant Gervasi;2013;6;Juny;2
040;TRANSPORT PÚBLIC;8;Nou Barris;2013;1;Gener;1
050;ATEMPTATS;3;Sants-Montjuïc;2013;10;Octubre;1
221;INFRACCIONS PER ESTACIONAMENTS;4;Les Corts;2013;3;Març;46
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;3;Sants-Montjuïc;2013;3;Març;102
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;5;Sarrià-Sant Gervasi;2013;3;Març;81
500;MANIFESTACIONS / CONCENTRACIONS;10;Sant Martí;2013;3;Març;19
222;INFRACCIONS EN MOVIMENT;5;Sarrià-Sant Gervasi;2013;3;Març;106
420;INCIDÈNCIES DE LOCALS;9;Sant Andreu;2013;3;Març;13
203;SENYALS AUTOMATITZADES;7;Horta-Guinardó;2013;3;Març;17
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;9;Sant Andreu;2013;3;Març;6
422;INSPECCIONS / CONTROLS EN LOCALS;1;Ciutat Vella;2013;3;Març;23
670;AGRESSIONS;5;Sarrià-Sant Gervasi;2013;3;Març;13
611;ACTES CONTRA LA PROPIETAT PÚBLICA;2;Eixample;2013;3;Març;1
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;4;Les Corts;2013;3;Març;11
061;AVARIES DE SERVEIS PÚBLICS;4;Les Corts;2013;3;Març;6
610;ACTES CONTRA LA PROPIETAT PRIVADA;8;Nou Barris;2013;2;Febrer;45
411;VENDA AMBULANT;10;Sant Martí;2013;2;Febrer;43
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;8;Nou Barris;2013;2;Febrer;2
223;INFRACCIONS EN MOVIMENT (VEHICLES);3;Sants-Montjuïc;2013;2;Febrer;9
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;3;Sants-Montjuïc;2013;2;Febrer;31
460;INCIDÈNCIES D ALIMENTS;9;Sant Andreu;2013;2;Febrer;1
510;BARALLES;7;Horta-Guinardó;2013;2;Febrer;5
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;9;Sant Andreu;2013;2;Febrer;2
240;CONTROLS DE TRÀNSIT;4;Les Corts;2013;6;Juny;102
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;4;Les Corts;2013;5;Maig;13
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;8;Nou Barris;2013;6;Juny;236
422;INSPECCIONS / CONTROLS EN LOCALS;2;Eixample;2013;5;Maig;38
442;ALTRES INCIDÈNCIES AMB ANIMALS;5;Sarrià-Sant Gervasi;2013;5;Maig;23
511;VANDALISME;9;Sant Andreu;2013;5;Maig;13
203;SENYALS AUTOMATITZADES;2;Eixample;2013;5;Maig;53
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;3;Sants-Montjuïc;2013;5;Maig;72
500;MANIFESTACIONS / CONCENTRACIONS;10;Sant Martí;2013;6;Juny;19
680;ALTRES ACTUACIONS DE S, C,;8;Nou Barris;2013;5;Maig;58
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;6;Gràcia;2013;6;Juny;231
530;DELICTES CONTRA L ORDRE PÚBLIC;1;Ciutat Vella;2013;6;Juny;15
300;ASSISTÈNCIA A PERSONES EN EDIFICI;3;Sants-Montjuïc;2013;5;Maig;41
100;ÀMBIT DE PROTECCIÓ DEL MENOR;2;Eixample;2013;6;Juny;19
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;2;Eixample;2013;5;Maig;49
040;TRANSPORT PÚBLIC;2;Eixample;2013;5;Maig;3
061;AVARIES DE SERVEIS PÚBLICS;10;Sant Martí;2013;5;Maig;16
680;ALTRES ACTUACIONS DE S, C,;1;Ciutat Vella;2013;1;Gener;134
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;5;Sarrià-Sant Gervasi;2013;1;Gener;65
204;SENYALS NO AUTOMATITZADES;1;Ciutat Vella;2013;1;Gener;4
303;ASSISTÈNCIA A MALALTS MENTALS;9;Sant Andreu;2013;1;Gener;2
460;INCIDÈNCIES D ALIMENTS;1;Ciutat Vella;2013;1;Gener;1
513;CONFLICTES EN LOCALS;7;Horta-Guinardó;2013;3;Març;9
250;CONDUCCIONS I ACOMPANYAMENTS;4;Les Corts;2013;3;Març;2
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;10;Sant Martí;2013;4;Abril;49
411;VENDA AMBULANT;1;Ciutat Vella;2013;4;Abril;95
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;2;Eixample;2013;4;Abril;156
100;ÀMBIT DE PROTECCIÓ DEL MENOR;2;Eixample;2013;4;Abril;20
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;7;Horta-Guinardó;2013;4;Abril;54
513;CONFLICTES EN LOCALS;2;Eixample;2013;4;Abril;50
000;INCENDIS;4;Les Corts;2013;4;Abril;21
211;ACCIDENTS DE TRÀNSIT AMB FERITS;10;Sant Martí;2013;4;Abril;102
680;ALTRES ACTUACIONS DE S, C,;2;Eixample;2013;4;Abril;138
510;BARALLES;6;Gràcia;2013;4;Abril;14
223;INFRACCIONS EN MOVIMENT (VEHICLES);5;Sarrià-Sant Gervasi;2013;2;Febrer;1
810;ABOCAMENT DE RESIDUS;2;Eixample;2013;4;Abril;4
411;VENDA AMBULANT;4;Les Corts;2013;4;Abril;5
000;INCENDIS;4;Les Corts;2013;6;Juny;21
489;PROVES DEL SISTEMA;6;Gràcia;2013;4;Abril;3
530;DELICTES CONTRA L ORDRE PÚBLIC;9;Sant Andreu;2013;6;Juny;2
489;PROVES DEL SISTEMA;1;Ciutat Vella;2013;4;Abril;2
670;AGRESSIONS;8;Nou Barris;2013;4;Abril;5
022;NEU I GEL;3;Sants-Montjuïc;2013;2;Febrer;6
21B;ACCIDENT REBUT PEL 080 (Recodificar);3;Sants-Montjuïc;2013;3;Març;1
022;NEU I GEL;6;Gràcia;2013;2;Febrer;12
830;ALTRES ACTUACIONS EN MEDI AMBIENT;4;Les Corts;2013;6;Juny;3
062;AVARIES DE SERVEIS MUNICIPALS;7;Horta-Guinardó;2013;5;Maig;5
511;VANDALISME;1;Ciutat Vella;2013;2;Febrer;6
211;ACCIDENTS DE TRÀNSIT AMB FERITS;8;Nou Barris;2013;7;Juliol;50
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;1;Ciutat Vella;2013;7;Juliol;173
422;INSPECCIONS / CONTROLS EN LOCALS;1;Ciutat Vella;2013;7;Juliol;26
220;INFRACCIONS EN GUALS I RESERVES;9;Sant Andreu;2013;7;Juliol;79
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;7;Horta-Guinardó;2013;7;Juliol;38
303;ASSISTÈNCIA A MALALTS MENTALS;2;Eixample;2013;7;Juliol;4
023;COMUNICATS D EMERGÈNCIA;3;Sants-Montjuïc;2013;7;Juliol;5
300;ASSISTÈNCIA A PERSONES EN EDIFICI;4;Les Corts;2013;7;Juliol;10
460;INCIDÈNCIES D ALIMENTS;5;Sarrià-Sant Gervasi;2013;7;Juliol;1
305;COL·LABORACIÓ AMB ALTRES SERVEIS;7;Horta-Guinardó;2013;7;Juliol;25
810;ABOCAMENT DE RESIDUS;7;Horta-Guinardó;2013;7;Juliol;4
810;ABOCAMENT DE RESIDUS;6;Gràcia;2013;7;Juliol;3
070;SINISTRES EN EDIFICIS;9;Sant Andreu;2013;7;Juliol;5
223;INFRACCIONS EN MOVIMENT (VEHICLES);4;Les Corts;2013;7;Juliol;2
530;DELICTES CONTRA L ORDRE PÚBLIC;9;Sant Andreu;2013;7;Juliol;1
830;ALTRES ACTUACIONS EN MEDI AMBIENT;6;Gràcia;2013;7;Juliol;2
030;MATÈRIES PERILLOSES;10;Sant Martí;2013;6;Juny;1
411;VENDA AMBULANT;2;Eixample;2013;9;Setembre;191
222;INFRACCIONS EN MOVIMENT;2;Eixample;2013;9;Setembre;189
241;SUPORTS;5;Sarrià-Sant Gervasi;2013;9;Setembre;21
070;SINISTRES EN EDIFICIS;1;Ciutat Vella;2013;9;Setembre;12
440;ANIMALS DE COMPANYIA;7;Horta-Guinardó;2013;8;Agost;23
610;ACTES CONTRA LA PROPIETAT PRIVADA;10;Sant Martí;2013;8;Agost;127
422;INSPECCIONS / CONTROLS EN LOCALS;2;Eixample;2013;8;Agost;24
222;INFRACCIONS EN MOVIMENT;1;Ciutat Vella;2013;8;Agost;164
300;ASSISTÈNCIA A PERSONES EN EDIFICI;7;Horta-Guinardó;2013;9;Setembre;27
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;5;Sarrià-Sant Gervasi;2013;9;Setembre;2
513;CONFLICTES EN LOCALS;3;Sants-Montjuïc;2013;9;Setembre;23
300;ASSISTÈNCIA A PERSONES EN EDIFICI;3;Sants-Montjuïc;2013;9;Setembre;29
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;5;Sarrià-Sant Gervasi;2013;8;Agost;18
221;INFRACCIONS PER ESTACIONAMENTS;9;Sant Andreu;2013;9;Setembre;83
670;AGRESSIONS;3;Sants-Montjuïc;2013;8;Agost;35
660;VIOLÈNCIA DOMÈSTICA;6;Gràcia;2013;9;Setembre;7
430;ESPECTACLES EN ESPAIS PÚBLICS;6;Gràcia;2013;8;Agost;30
660;VIOLÈNCIA DOMÈSTICA;5;Sarrià-Sant Gervasi;2013;8;Agost;3
440;ANIMALS DE COMPANYIA;9;Sant Andreu;2013;8;Agost;17
511;VANDALISME;4;Les Corts;2013;8;Agost;2
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;2;Eixample;2013;10;Octubre;330
513;CONFLICTES EN LOCALS;3;Sants-Montjuïc;2013;10;Octubre;8
240;CONTROLS DE TRÀNSIT;2;Eixample;2013;10;Octubre;102
510;BARALLES;10;Sant Martí;2013;11;Novembre;8
680;ALTRES ACTUACIONS DE S, C,;2;Eixample;2013;11;Novembre;113
303;ASSISTÈNCIA A MALALTS MENTALS;2;Eixample;2013;11;Novembre;4
500;MANIFESTACIONS / CONCENTRACIONS;1;Ciutat Vella;2013;10;Octubre;56
422;INSPECCIONS / CONTROLS EN LOCALS;1;Ciutat Vella;2013;11;Novembre;16
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;1;Ciutat Vella;2013;10;Octubre;35
422;INSPECCIONS / CONTROLS EN LOCALS;10;Sant Martí;2013;11;Novembre;19
030;MATÈRIES PERILLOSES;2;Eixample;2013;11;Novembre;4
062;AVARIES DE SERVEIS MUNICIPALS;10;Sant Martí;2013;11;Novembre;8
442;ALTRES INCIDÈNCIES AMB ANIMALS;5;Sarrià-Sant Gervasi;2013;10;Octubre;23
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;3;Sants-Montjuïc;2013;11;Novembre;6
830;ALTRES ACTUACIONS EN MEDI AMBIENT;1;Ciutat Vella;2013;10;Octubre;8
440;ANIMALS DE COMPANYIA;7;Horta-Guinardó;2013;10;Octubre;12
660;VIOLÈNCIA DOMÈSTICA;9;Sant Andreu;2013;11;Novembre;5
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;9;Sant Andreu;2013;10;Octubre;5
611;ACTES CONTRA LA PROPIETAT PÚBLICA;10;Sant Martí;2013;10;Octubre;7
441;ANIMALS / INSECTES PERILLOSOS;5;Sarrià-Sant Gervasi;2013;11;Novembre;7
303;ASSISTÈNCIA A MALALTS MENTALS;10;Sant Martí;2013;11;Novembre;3
513;CONFLICTES EN LOCALS;5;Sarrià-Sant Gervasi;2013;11;Novembre;8
520;OCUPACIONS IL·LÍCITES;10;Sant Martí;2013;10;Octubre;4
451;OCUPACIONS D ESPAIS PÚBLICS;4;Les Corts;2013;10;Octubre;3
810;ABOCAMENT DE RESIDUS;10;Sant Martí;2013;8;Agost;2
221;INFRACCIONS PER ESTACIONAMENTS;8;Nou Barris;2013;12;Desembre;126
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;10;Sant Martí;2013;12;Desembre;98
221;INFRACCIONS PER ESTACIONAMENTS;2;Eixample;2013;12;Desembre;230
203;SENYALS AUTOMATITZADES;4;Les Corts;2013;12;Desembre;17
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;4;Les Corts;2013;12;Desembre;48
021;VENTS FORTS;1;Ciutat Vella;2013;12;Desembre;13
422;INSPECCIONS / CONTROLS EN LOCALS;10;Sant Martí;2013;12;Desembre;20
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;5;Sarrià-Sant Gervasi;2013;12;Desembre;3
441;ANIMALS / INSECTES PERILLOSOS;7;Horta-Guinardó;2013;12;Desembre;1
401;MOLESTIES PER GENERADORS;3;Sants-Montjuïc;2013;12;Desembre;3
240;CONTROLS DE TRÀNSIT;-1;Desconegut;2013;5;Maig;61
680;ALTRES ACTUACIONS DE S, C,;-1;Desconegut;2013;1;Gener;25
305;COL·LABORACIÓ AMB ALTRES SERVEIS;-1;Desconegut;2013;3;Març;11
500;MANIFESTACIONS / CONCENTRACIONS;-1;Desconegut;2013;2;Febrer;6
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;-1;Desconegut;2013;6;Juny;13
511;VANDALISME;-1;Desconegut;2013;10;Octubre;3
611;ACTES CONTRA LA PROPIETAT PÚBLICA;-1;Desconegut;2013;12;Desembre;1
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;-1;Desconegut;2013;7;Juliol;5
223;INFRACCIONS EN MOVIMENT (VEHICLES);-1;Desconegut;2013;11;Novembre;1
102;REFORMA;-1;Desconegut;2013;10;Octubre;1
250;CONDUCCIONS I ACOMPANYAMENTS;5;Sarrià-Sant Gervasi;2013;4;Abril;1
101;ÀMBIT EDUCATIU;2;Eixample;2013;12;Desembre;1
040;TRANSPORT PÚBLIC;8;Nou Barris;2013;4;Abril;1
020;PLUJA TORRENCIAL;1;Ciutat Vella;2013;11;Novembre;1
211;ACCIDENTS DE TRÀNSIT AMB FERITS;10;Sant Martí;2013;3;Març;84
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;2;Eixample;2013;3;Març;10
830;ALTRES ACTUACIONS EN MEDI AMBIENT;10;Sant Martí;2013;3;Març;5
830;ALTRES ACTUACIONS EN MEDI AMBIENT;2;Eixample;2013;3;Març;9
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;3;Sants-Montjuïc;2013;2;Febrer;83
680;ALTRES ACTUACIONS DE S, C,;7;Horta-Guinardó;2013;2;Febrer;63
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;10;Sant Martí;2013;2;Febrer;65
220;INFRACCIONS EN GUALS I RESERVES;4;Les Corts;2013;2;Febrer;102
305;COL·LABORACIÓ AMB ALTRES SERVEIS;9;Sant Andreu;2013;2;Febrer;39
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;7;Horta-Guinardó;2013;2;Febrer;30
000;INCENDIS;5;Sarrià-Sant Gervasi;2013;2;Febrer;22
830;ALTRES ACTUACIONS EN MEDI AMBIENT;5;Sarrià-Sant Gervasi;2013;2;Febrer;5
102;REFORMA;9;Sant Andreu;2013;2;Febrer;2
660;VIOLÈNCIA DOMÈSTICA;9;Sant Andreu;2013;2;Febrer;9
061;AVARIES DE SERVEIS PÚBLICS;4;Les Corts;2013;2;Febrer;2
400;CONVIVÈNCIA VEINAL;3;Sants-Montjuïc;2013;5;Maig;315
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;4;Les Corts;2013;5;Maig;9
222;INFRACCIONS EN MOVIMENT;3;Sants-Montjuïc;2013;6;Juny;144
220;INFRACCIONS EN GUALS I RESERVES;8;Nou Barris;2013;5;Maig;151
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;7;Horta-Guinardó;2013;5;Maig;63
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;6;Gràcia;2013;5;Maig;19
222;INFRACCIONS EN MOVIMENT;7;Horta-Guinardó;2013;6;Juny;56
610;ACTES CONTRA LA PROPIETAT PRIVADA;9;Sant Andreu;2013;5;Maig;66
240;CONTROLS DE TRÀNSIT;2;Eixample;2013;6;Juny;138
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;9;Sant Andreu;2013;1;Gener;37
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;9;Sant Andreu;2013;1;Gener;46
680;ALTRES ACTUACIONS DE S, C,;6;Gràcia;2013;1;Gener;39
631;CONTRA ELS DRETS DELS TREBALLADORS;5;Sarrià-Sant Gervasi;2013;1;Gener;1
480;ALARMES D INCENDI / ROBATORI;8;Nou Barris;2013;1;Gener;3
222;INFRACCIONS EN MOVIMENT;8;Nou Barris;2013;1;Gener;54
222;INFRACCIONS EN MOVIMENT;6;Gràcia;2013;4;Abril;54
203;SENYALS AUTOMATITZADES;1;Ciutat Vella;2013;4;Abril;27
611;ACTES CONTRA LA PROPIETAT PÚBLICA;1;Ciutat Vella;2013;4;Abril;4
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;10;Sant Martí;2013;5;Maig;34
830;ALTRES ACTUACIONS EN MEDI AMBIENT;2;Eixample;2013;4;Abril;2
610;ACTES CONTRA LA PROPIETAT PRIVADA;4;Les Corts;2013;5;Maig;20
510;BARALLES;5;Sarrià-Sant Gervasi;2013;5;Maig;8
21B;ACCIDENT REBUT PEL 080 (Recodificar);9;Sant Andreu;2013;4;Abril;3
611;ACTES CONTRA LA PROPIETAT PÚBLICA;4;Les Corts;2013;5;Maig;2
062;AVARIES DE SERVEIS MUNICIPALS;4;Les Corts;2013;4;Abril;1
062;AVARIES DE SERVEIS MUNICIPALS;5;Sarrià-Sant Gervasi;2013;6;Juny;7
300;ASSISTÈNCIA A PERSONES EN EDIFICI;3;Sants-Montjuïc;2013;6;Juny;49
305;COL·LABORACIÓ AMB ALTRES SERVEIS;4;Les Corts;2013;5;Maig;5
480;ALARMES D INCENDI / ROBATORI;3;Sants-Montjuïc;2013;6;Juny;7
204;SENYALS NO AUTOMATITZADES;4;Les Corts;2013;4;Abril;5
303;ASSISTÈNCIA A MALALTS MENTALS;3;Sants-Montjuïc;2013;2;Febrer;2
810;ABOCAMENT DE RESIDUS;9;Sant Andreu;2013;4;Abril;3
222;INFRACCIONS EN MOVIMENT;8;Nou Barris;2013;7;Juliol;90
400;CONVIVÈNCIA VEINAL;2;Eixample;2013;7;Juliol;615
222;INFRACCIONS EN MOVIMENT;3;Sants-Montjuïc;2013;7;Juliol;128
680;ALTRES ACTUACIONS DE S, C,;7;Horta-Guinardó;2013;7;Juliol;65
480;ALARMES D INCENDI / ROBATORI;8;Nou Barris;2013;7;Juliol;10
620;ESTUPEFAENTS / PSICOTROPICS;2;Eixample;2013;7;Juliol;20
511;VANDALISME;6;Gràcia;2013;7;Juliol;11
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;4;Les Corts;2013;7;Juliol;2
102;REFORMA;3;Sants-Montjuïc;2013;7;Juliol;2
451;OCUPACIONS D ESPAIS PÚBLICS;9;Sant Andreu;2013;7;Juliol;4
640;INFRACCIONS D ESTRANGERS;3;Sants-Montjuïc;2013;7;Juliol;2
400;CONVIVÈNCIA VEINAL;7;Horta-Guinardó;2013;9;Setembre;238
400;CONVIVÈNCIA VEINAL;5;Sarrià-Sant Gervasi;2013;8;Agost;232
660;VIOLÈNCIA DOMÈSTICA;10;Sant Martí;2013;8;Agost;21
630;CONTRA LA LLIBERTAT SEXUAL;6;Gràcia;2013;8;Agost;1
240;CONTROLS DE TRÀNSIT;9;Sant Andreu;2013;8;Agost;68
061;AVARIES DE SERVEIS PÚBLICS;3;Sants-Montjuïc;2013;9;Setembre;19
305;COL·LABORACIÓ AMB ALTRES SERVEIS;10;Sant Martí;2013;9;Setembre;41
411;VENDA AMBULANT;6;Gràcia;2013;9;Setembre;30
203;SENYALS AUTOMATITZADES;4;Les Corts;2013;8;Agost;24
530;DELICTES CONTRA L ORDRE PÚBLIC;5;Sarrià-Sant Gervasi;2013;9;Setembre;1
451;OCUPACIONS D ESPAIS PÚBLICS;7;Horta-Guinardó;2013;8;Agost;5
100;ÀMBIT DE PROTECCIÓ DEL MENOR;7;Horta-Guinardó;2013;9;Setembre;6
660;VIOLÈNCIA DOMÈSTICA;1;Ciutat Vella;2013;8;Agost;18
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;4;Les Corts;2013;8;Agost;15
440;ANIMALS DE COMPANYIA;4;Les Corts;2013;8;Agost;9
810;ABOCAMENT DE RESIDUS;7;Horta-Guinardó;2013;9;Setembre;3
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;1;Ciutat Vella;2013;11;Novembre;74
241;SUPORTS;5;Sarrià-Sant Gervasi;2013;11;Novembre;22
400;CONVIVÈNCIA VEINAL;3;Sants-Montjuïc;2013;10;Octubre;363
400;CONVIVÈNCIA VEINAL;2;Eixample;2013;10;Octubre;515
650;VIGILÀNCIA POLICIAL;7;Horta-Guinardó;2013;10;Octubre;232
511;VANDALISME;10;Sant Martí;2013;11;Novembre;11
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;10;Sant Martí;2013;10;Octubre;5
422;INSPECCIONS / CONTROLS EN LOCALS;6;Gràcia;2013;10;Octubre;7
510;BARALLES;5;Sarrià-Sant Gervasi;2013;11;Novembre;11
204;SENYALS NO AUTOMATITZADES;2;Eixample;2013;11;Novembre;6
303;ASSISTÈNCIA A MALALTS MENTALS;8;Nou Barris;2013;10;Octubre;2
061;AVARIES DE SERVEIS PÚBLICS;10;Sant Martí;2013;11;Novembre;16
250;CONDUCCIONS I ACOMPANYAMENTS;1;Ciutat Vella;2013;11;Novembre;6
800;FOGUERES / BARBACOES;10;Sant Martí;2013;9;Setembre;2
102;REFORMA;10;Sant Martí;2013;9;Setembre;1
800;FOGUERES / BARBACOES;9;Sant Andreu;2013;9;Setembre;2
430;ESPECTACLES EN ESPAIS PÚBLICS;5;Sarrià-Sant Gervasi;2013;9;Setembre;1
480;ALARMES D INCENDI / ROBATORI;3;Sants-Montjuïc;2013;8;Agost;13
070;SINISTRES EN EDIFICIS;10;Sant Martí;2013;8;Agost;7
513;CONFLICTES EN LOCALS;7;Horta-Guinardó;2013;8;Agost;2
451;OCUPACIONS D ESPAIS PÚBLICS;6;Gràcia;2013;8;Agost;4
