CODI_INCIDENT;DESCRIPCIO_INCIDENT;CODI_DISTRICTE;NOM_DISTRICTE;ANY;MES;NOM_MES;NOMBRE_INCIDENTS
513;CONFLICTES EN LOCALS;5;Sarrià-Sant Gervasi;2014;9;Setembre;4
451;OCUPACIONS D ESPAIS PÚBLICS;4;Les Corts;2014;9;Setembre;1
441;ANIMALS / INSECTES PERILLOSOS;3;Sants-Montjuïc;2014;9;Setembre;8
303;ASSISTÈNCIA A MALALTS MENTALS;2;Eixample;2014;9;Setembre;2
300;ASSISTÈNCIA A PERSONES EN EDIFICI;4;Les Corts;2014;11;Novembre;5
611;ACTES CONTRA LA PROPIETAT PÚBLICA;3;Sants-Montjuïc;2014;10;Octubre;3
100;ÀMBIT DE PROTECCIÓ DEL MENOR;8;Nou Barris;2014;11;Novembre;10
611;ACTES CONTRA LA PROPIETAT PÚBLICA;9;Sant Andreu;2014;11;Novembre;2
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;3;Sants-Montjuïc;2014;12;Desembre;54
421;INFRACCIONS EN LOCALS;10;Sant Martí;2014;11;Novembre;2
410;ACTIVITATS MOLESTES EN ESPAIS PÚBLICS;2;Eixample;2014;12;Desembre;241
204;SENYALS NO AUTOMATITZADES;8;Nou Barris;2014;11;Novembre;1
222;INFRACCIONS EN MOVIMENT;8;Nou Barris;2014;12;Desembre;75
220;INFRACCIONS EN GUALS I RESERVES;2;Eixample;2014;12;Desembre;497
620;ESTUPEFAENTS / PSICOTROPICS;10;Sant Martí;2014;12;Desembre;12
040;TRANSPORT PÚBLIC;7;Horta-Guinardó;2014;11;Novembre;1
203;SENYALS AUTOMATITZADES;9;Sant Andreu;2014;12;Desembre;15
300;ASSISTÈNCIA A PERSONES EN EDIFICI;9;Sant Andreu;2014;12;Desembre;25
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;8;Nou Barris;2014;12;Desembre;26
021;VENTS FORTS;10;Sant Martí;2014;12;Desembre;62
023;COMUNICATS D EMERGÈNCIA;3;Sants-Montjuïc;2014;10;Octubre;1
401;MOLESTIES PER GENERADORS;8;Nou Barris;2014;10;Octubre;1
430;ESPECTACLES EN ESPAIS PÚBLICS;1;Ciutat Vella;2014;12;Desembre;1
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;2;Eixample;2014;12;Desembre;21
441;ANIMALS / INSECTES PERILLOSOS;10;Sant Martí;2014;12;Desembre;10
061;AVARIES DE SERVEIS PÚBLICS;2;Eixample;2014;12;Desembre;21
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;1;Ciutat Vella;2014;12;Desembre;16
810;ABOCAMENT DE RESIDUS;5;Sarrià-Sant Gervasi;2014;12;Desembre;2
223;INFRACCIONS EN MOVIMENT (VEHICLES);7;Horta-Guinardó;2014;12;Desembre;2
040;TRANSPORT PÚBLIC;7;Horta-Guinardó;2014;12;Desembre;1
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;10;Sant Martí;2014;12;Desembre;19
510;BARALLES;4;Les Corts;2014;12;Desembre;2
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;6;Gràcia;2014;12;Desembre;1
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;6;Gràcia;2014;12;Desembre;1
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;-1;Desconegut;2014;8;Agost;19
203;SENYALS AUTOMATITZADES;-1;Desconegut;2014;9;Setembre;4
511;VANDALISME;-1;Desconegut;2014;11;Novembre;8
620;ESTUPEFAENTS / PSICOTROPICS;-1;Desconegut;2014;11;Novembre;6
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;-1;Desconegut;2014;11;Novembre;5
061;AVARIES DE SERVEIS PÚBLICS;-1;Desconegut;2014;2;Febrer;4
520;OCUPACIONS IL·LÍCITES;-1;Desconegut;2014;8;Agost;1
510;BARALLES;-1;Desconegut;2014;11;Novembre;6
040;TRANSPORT PÚBLIC;-1;Desconegut;2014;1;Gener;1
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;-1;Desconegut;2014;12;Desembre;5
510;BARALLES;-1;Desconegut;2014;8;Agost;11
040;TRANSPORT PÚBLIC;-1;Desconegut;2014;8;Agost;2
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;-1;Desconegut;2014;1;Gener;5
830;ALTRES ACTUACIONS EN MEDI AMBIENT;-1;Desconegut;2014;8;Agost;2
400;CONVIVÈNCIA VEINAL;10;Sant Martí;2014;3;Març;250
241;SUPORTS;7;Horta-Guinardó;2014;3;Març;50
411;VENDA AMBULANT;2;Eixample;2014;3;Març;96
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;1;Ciutat Vella;2014;3;Març;12
800;FOGUERES / BARBACOES;7;Horta-Guinardó;2014;3;Març;1
222;INFRACCIONS EN MOVIMENT;3;Sants-Montjuïc;2014;3;Març;168
511;VANDALISME;3;Sants-Montjuïc;2014;3;Març;13
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;10;Sant Martí;2014;3;Març;36
620;ESTUPEFAENTS / PSICOTROPICS;2;Eixample;2014;3;Març;34
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;9;Sant Andreu;2014;3;Març;9
460;INCIDÈNCIES D ALIMENTS;2;Eixample;2014;3;Març;7
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;5;Sarrià-Sant Gervasi;2014;3;Març;75
223;INFRACCIONS EN MOVIMENT (VEHICLES);3;Sants-Montjuïc;2014;3;Març;12
451;OCUPACIONS D ESPAIS PÚBLICS;6;Gràcia;2014;3;Març;2
621;DELICTES ALIMENTARIS;6;Gràcia;2014;3;Març;1
411;VENDA AMBULANT;1;Ciutat Vella;2014;4;Abril;199
211;ACCIDENTS DE TRÀNSIT AMB FERITS;9;Sant Andreu;2014;4;Abril;47
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;10;Sant Martí;2014;4;Abril;18
530;DELICTES CONTRA L ORDRE PÚBLIC;9;Sant Andreu;2014;4;Abril;2
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;8;Nou Barris;2014;5;Maig;53
000;INCENDIS;4;Les Corts;2014;4;Abril;18
000;INCENDIS;8;Nou Barris;2014;5;Maig;40
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;9;Sant Andreu;2014;4;Abril;23
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;9;Sant Andreu;2014;5;Maig;65
620;ESTUPEFAENTS / PSICOTROPICS;8;Nou Barris;2014;4;Abril;19
680;ALTRES ACTUACIONS DE S, C,;4;Les Corts;2014;4;Abril;19
062;AVARIES DE SERVEIS MUNICIPALS;10;Sant Martí;2014;4;Abril;8
510;BARALLES;2;Eixample;2014;5;Maig;24
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;9;Sant Andreu;2014;5;Maig;55
100;ÀMBIT DE PROTECCIÓ DEL MENOR;8;Nou Barris;2014;5;Maig;11
061;AVARIES DE SERVEIS PÚBLICS;3;Sants-Montjuïc;2014;5;Maig;19
440;ANIMALS DE COMPANYIA;10;Sant Martí;2014;5;Maig;25
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;4;Les Corts;2014;5;Maig;34
510;BARALLES;1;Ciutat Vella;2014;5;Maig;33
300;ASSISTÈNCIA A PERSONES EN EDIFICI;10;Sant Martí;2014;5;Maig;28
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;7;Horta-Guinardó;2014;5;Maig;29
023;COMUNICATS D EMERGÈNCIA;3;Sants-Montjuïc;2014;4;Abril;3
830;ALTRES ACTUACIONS EN MEDI AMBIENT;8;Nou Barris;2014;5;Maig;2
510;BARALLES;4;Les Corts;2014;4;Abril;6
451;OCUPACIONS D ESPAIS PÚBLICS;3;Sants-Montjuïc;2014;4;Abril;20
221;INFRACCIONS PER ESTACIONAMENTS;7;Horta-Guinardó;2014;7;Juliol;82
220;INFRACCIONS EN GUALS I RESERVES;6;Gràcia;2014;7;Juliol;132
300;ASSISTÈNCIA A PERSONES EN EDIFICI;3;Sants-Montjuïc;2014;7;Juliol;25
221;INFRACCIONS PER ESTACIONAMENTS;5;Sarrià-Sant Gervasi;2014;6;Juny;146
221;INFRACCIONS PER ESTACIONAMENTS;8;Nou Barris;2014;7;Juliol;84
660;VIOLÈNCIA DOMÈSTICA;6;Gràcia;2014;6;Juny;9
451;OCUPACIONS D ESPAIS PÚBLICS;5;Sarrià-Sant Gervasi;2014;7;Juliol;7
670;AGRESSIONS;2;Eixample;2014;7;Juliol;40
000;INCENDIS;3;Sants-Montjuïc;2014;5;Maig;169
420;INCIDÈNCIES DE LOCALS;3;Sants-Montjuïc;2014;6;Juny;117
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;1;Ciutat Vella;2014;7;Juliol;37
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;8;Nou Barris;2014;7;Juliol;27
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;1;Ciutat Vella;2014;7;Juliol;67
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;4;Les Corts;2014;5;Maig;20
510;BARALLES;3;Sants-Montjuïc;2014;7;Juliol;19
000;INCENDIS;8;Nou Barris;2014;7;Juliol;24
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;3;Sants-Montjuïc;2014;5;Maig;11
421;INFRACCIONS EN LOCALS;1;Ciutat Vella;2014;6;Juny;5
670;AGRESSIONS;10;Sant Martí;2014;6;Juny;37
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;6;Gràcia;2014;6;Juny;23
061;AVARIES DE SERVEIS PÚBLICS;4;Les Corts;2014;7;Juliol;6
511;VANDALISME;8;Nou Barris;2014;5;Maig;12
650;VIGILÀNCIA POLICIAL;9;Sant Andreu;2014;8;Agost;298
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;5;Sarrià-Sant Gervasi;2014;8;Agost;69
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;6;Gràcia;2014;8;Agost;49
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;1;Ciutat Vella;2014;8;Agost;22
400;CONVIVÈNCIA VEINAL;3;Sants-Montjuïc;2014;8;Agost;400
510;BARALLES;9;Sant Andreu;2014;6;Juny;19
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;1;Ciutat Vella;2014;7;Juliol;34
222;INFRACCIONS EN MOVIMENT;3;Sants-Montjuïc;2014;8;Agost;185
100;ÀMBIT DE PROTECCIÓ DEL MENOR;1;Ciutat Vella;2014;7;Juliol;24
670;AGRESSIONS;4;Les Corts;2014;4;Abril;8
411;VENDA AMBULANT;3;Sants-Montjuïc;2014;8;Agost;28
510;BARALLES;1;Ciutat Vella;2014;8;Agost;55
211;ACCIDENTS DE TRÀNSIT AMB FERITS;7;Horta-Guinardó;2014;8;Agost;36
511;VANDALISME;1;Ciutat Vella;2014;6;Juny;11
201;INCIDÈNCIES AMB PERILL PEL TRÀNSIT;2;Eixample;2014;8;Agost;54
411;VENDA AMBULANT;10;Sant Martí;2014;8;Agost;21
030;MATÈRIES PERILLOSES;8;Nou Barris;2014;3;Març;2
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;5;Sarrià-Sant Gervasi;2014;8;Agost;22
070;SINISTRES EN EDIFICIS;9;Sant Andreu;2014;8;Agost;6
441;ANIMALS / INSECTES PERILLOSOS;3;Sants-Montjuïc;2014;7;Juliol;9
420;INCIDÈNCIES DE LOCALS;7;Horta-Guinardó;2014;8;Agost;37
620;ESTUPEFAENTS / PSICOTROPICS;5;Sarrià-Sant Gervasi;2014;7;Juliol;3
21B;ACCIDENT REBUT PEL 080 (Recodificar);5;Sarrià-Sant Gervasi;2014;7;Juliol;3
240;CONTROLS DE TRÀNSIT;6;Gràcia;2014;6;Juny;44
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;8;Nou Barris;2014;6;Juny;25
000;INCENDIS;7;Horta-Guinardó;2014;6;Juny;50
070;SINISTRES EN EDIFICIS;1;Ciutat Vella;2014;6;Juny;17
810;ABOCAMENT DE RESIDUS;2;Eixample;2014;6;Juny;4
100;ÀMBIT DE PROTECCIÓ DEL MENOR;6;Gràcia;2014;6;Juny;3
070;SINISTRES EN EDIFICIS;9;Sant Andreu;2014;6;Juny;6
400;CONVIVÈNCIA VEINAL;3;Sants-Montjuïc;2014;1;Gener;236
241;SUPORTS;7;Horta-Guinardó;2014;1;Gener;53
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;10;Sant Martí;2014;1;Gener;53
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;8;Nou Barris;2014;1;Gener;22
000;INCENDIS;3;Sants-Montjuïc;2014;1;Gener;33
200;INCIDÈNCIES AMB AFECTACIÓ DE VIA;2;Eixample;2014;1;Gener;39
241;SUPORTS;4;Les Corts;2014;1;Gener;20
440;ANIMALS DE COMPANYIA;6;Gràcia;2014;1;Gener;17
511;VANDALISME;1;Ciutat Vella;2014;1;Gener;6
660;VIOLÈNCIA DOMÈSTICA;2;Eixample;2014;1;Gener;14
630;CONTRA LA LLIBERTAT SEXUAL;2;Eixample;2014;1;Gener;1
100;ÀMBIT DE PROTECCIÓ DEL MENOR;4;Les Corts;2014;1;Gener;4
480;ALARMES D INCENDI / ROBATORI;4;Les Corts;2014;1;Gener;4
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;1;Ciutat Vella;2014;1;Gener;6
21M;ACCIDENT PROCEDENT PASSAREL·LA CME;9;Sant Andreu;2014;1;Gener;2
030;MATÈRIES PERILLOSES;3;Sants-Montjuïc;2014;1;Gener;1
630;CONTRA LA LLIBERTAT SEXUAL;6;Gràcia;2014;1;Gener;2
430;ESPECTACLES EN ESPAIS PÚBLICS;3;Sants-Montjuïc;2014;1;Gener;1
640;INFRACCIONS D ESTRANGERS;10;Sant Martí;2014;1;Gener;2
21B;ACCIDENT REBUT PEL 080 (Recodificar);2;Eixample;2014;1;Gener;1
21B;ACCIDENT REBUT PEL 080 (Recodificar);7;Horta-Guinardó;2014;1;Gener;1
420;INCIDÈNCIES DE LOCALS;2;Eixample;2014;2;Febrer;87
680;ALTRES ACTUACIONS DE S, C,;8;Nou Barris;2014;2;Febrer;94
221;INFRACCIONS PER ESTACIONAMENTS;4;Les Corts;2014;2;Febrer;51
240;CONTROLS DE TRÀNSIT;4;Les Corts;2014;2;Febrer;65
100;ÀMBIT DE PROTECCIÓ DEL MENOR;1;Ciutat Vella;2014;2;Febrer;11
480;ALARMES D INCENDI / ROBATORI;3;Sants-Montjuïc;2014;2;Febrer;9
223;INFRACCIONS EN MOVIMENT (VEHICLES);1;Ciutat Vella;2014;2;Febrer;5
610;ACTES CONTRA LA PROPIETAT PRIVADA;5;Sarrià-Sant Gervasi;2014;2;Febrer;34
000;INCENDIS;8;Nou Barris;2014;2;Febrer;25
620;ESTUPEFAENTS / PSICOTROPICS;3;Sants-Montjuïc;2014;2;Febrer;17
300;ASSISTÈNCIA A PERSONES EN EDIFICI;5;Sarrià-Sant Gervasi;2014;2;Febrer;16
480;ALARMES D INCENDI / ROBATORI;8;Nou Barris;2014;2;Febrer;6
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;6;Gràcia;2014;2;Febrer;4
611;ACTES CONTRA LA PROPIETAT PÚBLICA;9;Sant Andreu;2014;2;Febrer;2
640;INFRACCIONS D ESTRANGERS;6;Gràcia;2014;2;Febrer;1
631;CONTRA ELS DRETS DELS TREBALLADORS;1;Ciutat Vella;2014;2;Febrer;1
631;CONTRA ELS DRETS DELS TREBALLADORS;2;Eixample;2014;2;Febrer;1
030;MATÈRIES PERILLOSES;6;Gràcia;2014;2;Febrer;1
520;OCUPACIONS IL·LÍCITES;9;Sant Andreu;2014;1;Gener;1
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;5;Sarrià-Sant Gervasi;2014;3;Març;1
421;INFRACCIONS EN LOCALS;6;Gràcia;2014;3;Març;1
102;REFORMA;7;Horta-Guinardó;2014;3;Març;1
460;INCIDÈNCIES D ALIMENTS;2;Eixample;2014;5;Maig;6
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;7;Horta-Guinardó;2014;5;Maig;5
250;CONDUCCIONS I ACOMPANYAMENTS;4;Les Corts;2014;3;Març;1
023;COMUNICATS D EMERGÈNCIA;3;Sants-Montjuïc;2014;5;Maig;1
520;OCUPACIONS IL·LÍCITES;1;Ciutat Vella;2014;5;Maig;1
513;CONFLICTES EN LOCALS;7;Horta-Guinardó;2014;6;Juny;3
451;OCUPACIONS D ESPAIS PÚBLICS;8;Nou Barris;2014;3;Març;3
440;ANIMALS DE COMPANYIA;6;Gràcia;2014;8;Agost;15
630;CONTRA LA LLIBERTAT SEXUAL;3;Sants-Montjuïc;2014;8;Agost;2
020;PLUJA TORRENCIAL;9;Sant Andreu;2014;5;Maig;1
611;ACTES CONTRA LA PROPIETAT PÚBLICA;7;Horta-Guinardó;2014;6;Juny;4
304;ASSISTÈNCIA EN LES PLATGES;1;Ciutat Vella;2014;5;Maig;2
062;AVARIES DE SERVEIS MUNICIPALS;4;Les Corts;2014;8;Agost;3
21B;ACCIDENT REBUT PEL 080 (Recodificar);2;Eixample;2014;5;Maig;1
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;8;Nou Barris;2014;8;Agost;4
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;1;Ciutat Vella;2014;9;Setembre;312
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;2;Eixample;2014;9;Setembre;6
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;10;Sant Martí;2014;9;Setembre;66
220;INFRACCIONS EN GUALS I RESERVES;5;Sarrià-Sant Gervasi;2014;9;Setembre;188
063;EDIFICIS OFICIALS;2;Eixample;2014;9;Setembre;3
620;ESTUPEFAENTS / PSICOTROPICS;10;Sant Martí;2014;9;Setembre;19
211;ACCIDENTS DE TRÀNSIT AMB FERITS;6;Gràcia;2014;9;Setembre;33
203;SENYALS AUTOMATITZADES;6;Gràcia;2014;9;Setembre;39
680;ALTRES ACTUACIONS DE S, C,;5;Sarrià-Sant Gervasi;2014;9;Setembre;48
303;ASSISTÈNCIA A MALALTS MENTALS;4;Les Corts;2014;5;Maig;1
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;10;Sant Martí;2014;9;Setembre;13
062;AVARIES DE SERVEIS MUNICIPALS;1;Ciutat Vella;2014;9;Setembre;65
100;ÀMBIT DE PROTECCIÓ DEL MENOR;10;Sant Martí;2014;9;Setembre;16
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;3;Sants-Montjuïc;2014;9;Setembre;20
100;ÀMBIT DE PROTECCIÓ DEL MENOR;2;Eixample;2014;9;Setembre;19
430;ESPECTACLES EN ESPAIS PÚBLICS;6;Gràcia;2014;7;Juliol;1
100;ÀMBIT DE PROTECCIÓ DEL MENOR;5;Sarrià-Sant Gervasi;2014;9;Setembre;7
511;VANDALISME;3;Sants-Montjuïc;2014;9;Setembre;16
451;OCUPACIONS D ESPAIS PÚBLICS;6;Gràcia;2014;7;Juliol;4
611;ACTES CONTRA LA PROPIETAT PÚBLICA;6;Gràcia;2014;9;Setembre;3
650;VIGILÀNCIA POLICIAL;3;Sants-Montjuïc;2014;11;Novembre;301
203;SENYALS AUTOMATITZADES;6;Gràcia;2014;11;Novembre;23
610;ACTES CONTRA LA PROPIETAT PRIVADA;10;Sant Martí;2014;11;Novembre;124
203;SENYALS AUTOMATITZADES;10;Sant Martí;2014;11;Novembre;41
420;INCIDÈNCIES DE LOCALS;8;Nou Barris;2014;11;Novembre;59
400;CONVIVÈNCIA VEINAL;6;Gràcia;2014;11;Novembre;208
401;MOLESTIES PER GENERADORS;7;Horta-Guinardó;2014;7;Juliol;1
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;8;Nou Barris;2014;7;Juliol;2
062;AVARIES DE SERVEIS MUNICIPALS;8;Nou Barris;2014;9;Setembre;8
513;CONFLICTES EN LOCALS;6;Gràcia;2014;11;Novembre;11
422;INSPECCIONS / CONTROLS EN LOCALS;6;Gràcia;2014;11;Novembre;8
442;ALTRES INCIDÈNCIES AMB ANIMALS;7;Horta-Guinardó;2014;11;Novembre;3
401;MOLESTIES PER GENERADORS;5;Sarrià-Sant Gervasi;2014;6;Juny;2
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;2;Eixample;2014;11;Novembre;12
480;ALARMES D INCENDI / ROBATORI;1;Ciutat Vella;2014;7;Juliol;10
480;ALARMES D INCENDI / ROBATORI;6;Gràcia;2014;11;Novembre;15
630;CONTRA LA LLIBERTAT SEXUAL;10;Sant Martí;2014;11;Novembre;3
830;ALTRES ACTUACIONS EN MEDI AMBIENT;2;Eixample;2014;9;Setembre;5
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;5;Sarrià-Sant Gervasi;2014;11;Novembre;6
820;CAÇA / PESCA / FLORA / FAUNA;1;Ciutat Vella;2014;6;Juny;1
830;ALTRES ACTUACIONS EN MEDI AMBIENT;10;Sant Martí;2014;9;Setembre;4
450;OBRES / TREBALLS EN ESPAIS PÚBLICS;5;Sarrià-Sant Gervasi;2014;11;Novembre;10
061;AVARIES DE SERVEIS PÚBLICS;8;Nou Barris;2014;10;Octubre;16
203;SENYALS AUTOMATITZADES;2;Eixample;2014;10;Octubre;97
030;MATÈRIES PERILLOSES;10;Sant Martí;2014;8;Agost;1
203;SENYALS AUTOMATITZADES;7;Horta-Guinardó;2014;10;Octubre;20
441;ANIMALS / INSECTES PERILLOSOS;6;Gràcia;2014;8;Agost;1
422;INSPECCIONS / CONTROLS EN LOCALS;7;Horta-Guinardó;2014;7;Juliol;1
441;ANIMALS / INSECTES PERILLOSOS;8;Nou Barris;2014;10;Octubre;6
421;INFRACCIONS EN LOCALS;7;Horta-Guinardó;2014;7;Juliol;1
442;ALTRES INCIDÈNCIES AMB ANIMALS;3;Sants-Montjuïc;2014;8;Agost;1
480;ALARMES D INCENDI / ROBATORI;9;Sant Andreu;2014;10;Octubre;13
442;ALTRES INCIDÈNCIES AMB ANIMALS;5;Sarrià-Sant Gervasi;2014;10;Octubre;12
202;RESTRICCIONS TEMPORALS DE TRÀNSIT;2;Eixample;2014;10;Octubre;52
530;DELICTES CONTRA L ORDRE PÚBLIC;2;Eixample;2014;10;Octubre;4
421;INFRACCIONS EN LOCALS;10;Sant Martí;2014;10;Octubre;2
303;ASSISTÈNCIA A MALALTS MENTALS;4;Les Corts;2014;10;Octubre;2
050;ATEMPTATS;1;Ciutat Vella;2014;9;Setembre;3
611;ACTES CONTRA LA PROPIETAT PÚBLICA;8;Nou Barris;2014;10;Octubre;2
063;EDIFICIS OFICIALS;4;Les Corts;2014;10;Octubre;1
040;TRANSPORT PÚBLIC;9;Sant Andreu;2014;11;Novembre;2
420;INCIDÈNCIES DE LOCALS;7;Horta-Guinardó;2014;12;Desembre;36
220;INFRACCIONS EN GUALS I RESERVES;7;Horta-Guinardó;2014;12;Desembre;153
242;IMMOBILITZACIONS /DESIMMOBILITZACIONS;4;Les Corts;2014;10;Octubre;1
411;VENDA AMBULANT;6;Gràcia;2014;12;Desembre;7
411;VENDA AMBULANT;1;Ciutat Vella;2014;12;Desembre;115
230;TRASLLATS DE VEHICLES SENSE INFRACCIÓ;4;Les Corts;2014;12;Desembre;13
250;CONDUCCIONS I ACOMPANYAMENTS;1;Ciutat Vella;2014;12;Desembre;5
305;COL·LABORACIÓ AMB ALTRES SERVEIS;4;Les Corts;2014;12;Desembre;5
640;INFRACCIONS D ESTRANGERS;1;Ciutat Vella;2014;12;Desembre;3
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;3;Sants-Montjuïc;2014;12;Desembre;5
100;ÀMBIT DE PROTECCIÓ DEL MENOR;3;Sants-Montjuïc;2014;12;Desembre;9
480;ALARMES D INCENDI / ROBATORI;9;Sant Andreu;2014;12;Desembre;13
401;MOLESTIES PER GENERADORS;1;Ciutat Vella;2014;10;Octubre;1
21B;ACCIDENT REBUT PEL 080 (Recodificar);6;Gràcia;2014;12;Desembre;1
650;VIGILÀNCIA POLICIAL;-1;Desconegut;2014;9;Setembre;113
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;-1;Desconegut;2014;7;Juliol;4
650;VIGILÀNCIA POLICIAL;-1;Desconegut;2014;7;Juliol;106
220;INFRACCIONS EN GUALS I RESERVES;-1;Desconegut;2014;9;Setembre;29
061;AVARIES DE SERVEIS PÚBLICS;-1;Desconegut;2014;9;Setembre;6
220;INFRACCIONS EN GUALS I RESERVES;-1;Desconegut;2014;10;Octubre;57
305;COL·LABORACIÓ AMB ALTRES SERVEIS;-1;Desconegut;2014;12;Desembre;15
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;-1;Desconegut;2014;12;Desembre;17
222;INFRACCIONS EN MOVIMENT;-1;Desconegut;2014;5;Maig;34
301;ASSISTÈNCIA A PERSONES EN ESPAIS PÚBLICS;-1;Desconegut;2014;11;Novembre;41
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;-1;Desconegut;2014;5;Maig;21
430;ESPECTACLES EN ESPAIS PÚBLICS;-1;Desconegut;2014;8;Agost;4
050;ATEMPTATS;-1;Desconegut;2014;12;Desembre;1
670;AGRESSIONS;-1;Desconegut;2014;2;Febrer;14
210;ACCIDENTS DE TRÀNSIT SENSE FERITS;-1;Desconegut;2014;3;Març;20
510;BARALLES;-1;Desconegut;2014;3;Març;3
999;SENSE IDENTIFICAR;-1;Desconegut;2014;7;Juliol;3
451;OCUPACIONS D ESPAIS PÚBLICS;-1;Desconegut;2014;12;Desembre;1
441;ANIMALS / INSECTES PERILLOSOS;-1;Desconegut;2014;11;Novembre;1
050;ATEMPTATS;-1;Desconegut;2014;10;Octubre;1
830;ALTRES ACTUACIONS EN MEDI AMBIENT;-1;Desconegut;2014;1;Gener;2
670;AGRESSIONS;-1;Desconegut;2014;3;Març;8
303;ASSISTÈNCIA A MALALTS MENTALS;-1;Desconegut;2014;12;Desembre;2
040;TRANSPORT PÚBLIC;-1;Desconegut;2014;5;Maig;1
400;CONVIVÈNCIA VEINAL;3;Sants-Montjuïc;2014;6;Juny;399
400;CONVIVÈNCIA VEINAL;9;Sant Andreu;2014;6;Juny;231
305;COL·LABORACIÓ AMB ALTRES SERVEIS;3;Sants-Montjuïc;2014;3;Març;51
441;ANIMALS / INSECTES PERILLOSOS;6;Gràcia;2014;3;Març;4
204;SENYALS NO AUTOMATITZADES;1;Ciutat Vella;2014;3;Març;2
211;ACCIDENTS DE TRÀNSIT AMB FERITS;5;Sarrià-Sant Gervasi;2014;3;Març;135
400;CONVIVÈNCIA VEINAL;4;Les Corts;2014;3;Març;79
440;ANIMALS DE COMPANYIA;6;Gràcia;2014;3;Març;11
470;ALTRES INTERVENCIONS DE P, ADMINISTRATIVA;7;Horta-Guinardó;2014;3;Març;42
600;COL·LBORACIÓ AMB AUTORITAT JUDICIAL / POLICIAL;4;Les Corts;2014;3;Març;5
300;ASSISTÈNCIA A PERSONES EN EDIFICI;8;Nou Barris;2014;3;Març;26
062;AVARIES DE SERVEIS MUNICIPALS;8;Nou Barris;2014;3;Març;5
302;ASSISTÈNCIA A CONDUCTORS EN V, P,;8;Nou Barris;2014;3;Març;3
241;SUPORTS;3;Sants-Montjuïc;2014;4;Abril;51
442;ALTRES INCIDÈNCIES AMB ANIMALS;5;Sarrià-Sant Gervasi;2014;4;Abril;33
240;CONTROLS DE TRÀNSIT;5;Sarrià-Sant Gervasi;2014;4;Abril;177
422;INSPECCIONS / CONTROLS EN LOCALS;3;Sants-Montjuïc;2014;4;Abril;12
